ingredientId,ingredientName,decision,gramsPerCup,gramsPerEach,fdcId,usdaDescription,note
d25f4281-a95a-4792-ac71-701cda4221f3,green leaf lettuce,USDA_DERIVED,36,,169249,"Lettuce, green leaf, raw",
68f32117-db3e-4f8c-b210-533559390605,green lentils,MISS,,,,,no curated + no usda match
0245775d-77c8-4c00-ab97-7436874fb5eb,green onion,USDA_DERIVED,71,,170006,"Onions, young green, tops only",
f0c342ba-c185-4555-b805-f23124808db7,ground beef,CURATED,,,,,curated
e935bc93-7825-427b-a7e7-6dd787d0d754,ground beef (80/20),MISS,,,174036,"Beef, ground, 80% lean meat / 20% fat, raw",no cup/each portion
4d7a27af-c92d-4207-9596-47f69b4d7f21,ground beef (90/10),MISS,,,174030,"Beef, ground, 90% lean meat / 10% fat, raw",no cup/each portion
65e43530-1149-4486-97a2-fd41557b2c52,ground beef patties,MISS,,,169447,"Beef, ground, patties, frozen, cooked, broiled",no cup/each portion
e9fb396b-7644-4711-bf39-97a109114cb1,ground cinnamon,MISS,,,171320,"Spices, cinnamon, ground","form mismatch: Spices, cinnamon, ground"
7366a265-7a6f-488e-8e7c-e081c5754a05,ground cloves,MISS,,,171321,"Spices, cloves, ground","form mismatch: Spices, cloves, ground"
5f46e746-c6b6-4332-9830-2e435bb9c0f5,ground coriander,MISS,,,170922,"Spices, coriander seed","form mismatch: Spices, coriander seed"
75679482-f7f3-466a-9db5-c552f0fc6969,ground cumin,MISS,,,170923,"Spices, cumin seed","form mismatch: Spices, cumin seed"
8c3bb600-2beb-4d12-9f56-4c3db5d550ba,ground lamb,MISS,,,174370,"Lamb, ground, raw",no cup/each portion
0ecb8f59-0dbc-4aed-b298-0444604b08b6,ground turkey,MISS,,,171506,"Turkey, Ground, cooked",no cup/each portion
e3236be0-e30d-4b05-bb9a-da169d7b61af,gruyère cheese,MISS,,,,,no curated + no usda match
e54575d6-b61a-4b28-8152-caa53b719dcc,guacamole,MISS,,,,,no curated + no usda match
ca10796c-4b72-4f85-9a23-b10b0a20ba54,hard corn taco shell,MISS,,,,,no curated + no usda match
30fd8410-d505-44c1-9b9a-b02712b692b8,haricots verts,MISS,,,,,no curated + no usda match
fb29f3ae-11ae-4426-9548-6e77101881da,head of garlic,MISS,,,1104647,"Garlic, raw",no cup/each portion
d766f2ab-192e-4167-859e-7264f579c744,heavy cream,USDA_DERIVED,120,,170859,"Cream, fluid, heavy whipping",
ac27a9af-8654-4d2f-85f0-77402ce7222f,herbes de provence,MISS,,,,,no curated + no usda match
ef745d59-e90d-4dbe-8e2e-7629ccc0e871,hoagie roll,MISS,,,172795,"Rolls, french",no cup/each portion
998ed3cf-2cc6-4eac-8685-ad6e981ccee4,honey,CURATED,,,,,curated
49f8b927-ec8e-46a9-8f16-a3f3d1741d8e,honey bbq sauce,MISS,,,,,no curated + no usda match
2c7ead4f-b4cc-41ef-96a4-1fbb1fda0963,honeycrisp apple,MISS,,,,,no curated + no usda match
ba1a3e82-d327-4369-a010-4f1cfc895cfb,hot dog buns,MISS,,,174090,"Rolls, hamburger or hot dog, whole wheat","form mismatch: Rolls, hamburger or hot dog, whole wheat"
c978dead-0da2-44df-99c8-9d42fe0028b6,hot sauce,MISS,,,171186,"Sauce, hot chile, sriracha",no cup/each portion
afe568ed-9fb0-4bf5-af9a-1dc111379ff0,iceberg lettuce,USDA_DERIVED,57,539,169248,"Lettuce, iceberg (includes crisphead types), raw",
616b839f-b069-40f1-ab09-331d745813d9,italian bread loaf,MISS,,,174913,,usda fetch unavailable
7a8dc6be-6d29-4b0d-89d9-dc1d0ed4e02a,italian pork sausage links,MISS,,,172952,,usda fetch unavailable
b119c2f1-adf0-4d1f-965e-c3adc4c03295,jalapeño,MISS,,,,,no curated + no usda match
65f5b145-d695-4e77-b394-ebc62798a25e,jarred salsa,MISS,,,746777,,usda fetch unavailable
4156e5ff-49d5-4e6e-bcf1-cef19ab94340,jasmine rice,MISS,,,,,no curated + no usda match
97976910-84ae-455c-809d-0c482e95ad5f,jumbo pasta shells,USDA_DERIVED,64,,169736,"Pasta, dry, enriched",
cc849afe-1bc6-4e20-a8c9-17dc7a8bf733,kalamata olive,MISS,,,,,no curated + no usda match
60dafed5-31a9-47e2-ab5b-338c491d9da9,kalamata olives,MISS,,,,,no curated + no usda match
34388632-aecc-470d-aaed-426a126e6dd7,kale,CURATED,,,,,curated
e89f3688-4e92-4918-8391-822fc97bda2c,ketchup,MISS,,,747693,,usda fetch unavailable
94ce9fb2-e942-4f8f-917e-76c8008bd11d,kosher salt,MISS,,,,,no curated + no usda match
63fb4f32-1371-442d-b918-27c8166948bb,lager beer,MISS,,,168746,,usda fetch unavailable
e44ced9d-f2bc-41d9-9d5b-50c7ca965811,large egg,MISS,,,747997,,usda fetch unavailable
179e8716-f88b-46b9-b8ba-13d15162ee0d,large eggs,MISS,,,747997,,usda fetch unavailable
ae8d392d-9224-4b82-9eba-2e86616b901b,large flour tortilla,USDA_DERIVED,,30,175037,"Tortillas, ready-to-bake or -fry, flour, refrigerated",
d0f7e5f5-99e6-4c87-8460-ccf5506f1bbd,large shrimp,MISS,,,175180,,usda fetch unavailable
f8371cd6-28a7-489d-87be-032abaf64b07,lean ground beef,MISS,,,168652,,usda fetch unavailable
c510aa05-8533-4635-af99-ee51630cc259,lean ground beef meat boi,MISS,,,174030,"Beef, ground, 90% lean meat / 10% fat, raw",no cup/each portion
c732b2f0-affc-4af2-9181-d2a77917f87f,lean ground turkey,MISS,,,174493,"Turkey, ground, 85% lean, 15% fat, raw",no cup/each portion
057e48fd-245a-4ce2-a22b-37c7a6881ad3,lemon,CURATED,,,,,curated
2a5fee1b-024a-4347-84d4-f104a7883235,lemon juice,USDA_DERIVED,244,,167747,"Lemon juice, raw",
25987874-479c-455e-8681-80d5dfa75d63,lemon zest,MISS,,,167749,"Lemon peel, raw",no cup/each portion
d092344a-df5c-406e-abf4-a0954f1cbdc3,lettuce,CURATED,,,,,curated
9741d311-3b40-4e79-aa9c-9e835e95995b,lime,CURATED,,,,,curated
ecd2a410-0015-4aa6-b980-8331f507b4c4,lime juice,USDA_DERIVED,242,,168156,"Lime juice, raw",
f2916482-d44a-42c9-9e91-6895d84b6424,lime zest,MISS,,,168155,"Limes, raw","denylist (wrong food/state): Limes, raw"
2d7bb575-dbb6-4aee-b4cf-a6da1956e4bf,limes,USDA_DERIVED,,67,168155,"Limes, raw",
0c6d4457-83e6-4ac4-ab0b-51a723fe0b50,linguine,MISS,,,,,no curated + no usda match
5759303d-9d51-487e-a55b-615f951e14b2,long grain white rice,MISS,,,169708,"Rice, white, long-grain, parboiled, enriched, cooked","denylist (wrong food/state): Rice, white, long-grain, parboiled, enriched, cooked"
17823f2b-2375-4ecc-95d9-8acbfa5a8e5b,long-grain white rice,MISS,,,169708,"Rice, white, long-grain, parboiled, enriched, cooked","denylist (wrong food/state): Rice, white, long-grain, parboiled, enriched, cooked"
194e3223-86ca-461d-8778-eb56aa4617ea,low-moisture mozzarella cheese,MISS,,,329370,,usda fetch unavailable
edb8a58f-2314-4ca2-8e4b-9a2a316083bc,low-sodium beef broth,MISS,,,172889,"Soup, beef broth, less/reduced sodium, ready to serve","form mismatch: Soup, beef broth, less/reduced sodium, ready to serve"
7e3ac570-a911-47cb-8e74-deba619258e5,low-sodium chicken broth,MISS,,,171609,"Soup, chicken broth, low sodium, canned","form mismatch: Soup, chicken broth, low sodium, canned"
012c52a0-45d4-415d-85b7-8aa89b641678,marinara sauce,MISS,,,169037,"OLIVE GARDEN, cheese ravioli with marinara sauce","form mismatch: OLIVE GARDEN, cheese ravioli with marinara sauce"
64c65100-d625-4c27-b555-c20115f72db9,mayonnaise,MISS,,,168112,"Salad dressing, mayonnaise and mayonnaise-type, low calorie","form mismatch: Salad dressing, mayonnaise and mayonnaise-type, low calorie"
eb7dd186-bbe3-48be-bad1-90ca1bca8098,mexican crema,MISS,,,,,no curated + no usda match
41476c52-8a71-4c72-a727-81289ffc0be7,mild chili powder,MISS,,,171319,"Spices, chili powder","form mismatch: Spices, chili powder"
89774213-886f-4ce8-b0fa-4db76b5330e9,mild italian pork sausage,MISS,,,171631,"Sausage, Italian, pork, mild, raw",no cup/each portion
4f6641d4-e964-485c-a50b-a04a285de06f,mild italian sausage,MISS,,,171631,"Sausage, Italian, pork, mild, raw",no cup/each portion
cf1cf761-d757-463e-bf8f-7ba69970204d,mild red enchilada sauce,USDA_DERIVED,224,,174074,"Sauce, enchilada, red, mild, ready to serve",
5e0eacc1-b637-4d0f-b0a1-590e0b0747aa,mild salsa,MISS,,,746777,,usda fetch unavailable
1fbb715f-d0b3-42c3-9849-fcc3cf2a4299,mixed green lettuce,MISS,,,,,no curated + no usda match
81848eae-db1d-46e8-ba62-f00c340aa8df,mixed greens,MISS,,,169085,"Vegetables, mixed (corn, lima beans, peas, green beans, carrots) canned, no salt added","form mismatch: Vegetables, mixed (corn, lima beans, peas, green beans, carrots) canned, no salt added"
c0dbc042-8c98-4688-9935-afd65aefa46f,monterey jack cheese,MISS,,,,,no curated + no usda match
72c22abc-2dae-420e-b6f3-c47223865071,neutral cooking oil,USDA_DERIVED,218,,171411,"Oil, soybean, salad or cooking",
ae340870-fe19-4559-ad28-a36153b3f5c4,neutral cooking spray,MISS,,,171430,"Oil, PAM cooking spray, original","form mismatch: Oil, PAM cooking spray, original"
602378e3-ba36-4fce-9b40-d7388e05857b,neutral oil,MISS,,,,,no curated + no usda match
a2fad7ec-c107-40e1-83b7-126c2a7ca83c,new york strip steak,MISS,,,,,no curated + no usda match
5bd4246a-de44-4ffb-9ec7-9e63a4b1e4a4,niçoise olive,MISS,,,,,no curated + no usda match
f37ae360-99ba-4eae-8c95-47e585e8c1f6,olive oil,CURATED,,,,,curated
421cd86d-daa9-4ec0-bd55-3fc0ec141704,olive oil spray,USDA_DERIVED,216,,171413,"Oil, olive, salad or cooking",
7665424b-4943-41c5-8654-e8291064b99e,onion powder,MISS,,,171327,"Spices, onion powder","form mismatch: Spices, onion powder"
d90df00f-2d56-4ff8-b07f-fe4d3103705d,orange,MISS,,,168819,"Marmalade, orange","form mismatch: Marmalade, orange"
be315867-a066-46c3-9c52-f2d38140bf0d,orange juice,MISS,,,171354,"Babyfood, juice, orange","form mismatch: Babyfood, juice, orange"
1de51135-fb85-491c-b056-b896c2c68fa6,oranges,MISS,,,168819,"Marmalade, orange","form mismatch: Marmalade, orange"
c2cbd983-0bfe-4616-831a-cffa42cf7d31,orzo pasta,USDA_DERIVED,64,,169736,"Pasta, dry, enriched",
214b14a8-8c8e-48a5-927b-b21b329a67b3,pancetta,MISS,,,,,no curated + no usda match
6c24f73e-e3ef-4393-bf63-0f914da6729e,panko breadcrumbs,MISS,,,,,no curated + no usda match
e65392e4-4dd0-4a62-bbad-4b1981782736,pappardelle,MISS,,,,,no curated + no usda match
3a038cfb-4aa1-4c50-9264-6225419e9d7b,parmesan,CURATED,,,,,curated
e2840a45-8732-42db-ab36-323f3d024185,parmesan cheese,USDA_DERIVED,100,,171247,"Cheese, parmesan, grated",
37517757-7de3-4662-afdf-a5943c7eeb7a,parsley,CURATED,,,,,curated
ef8dfcb3-2b00-4569-ac3e-51da71600700,peach preserves,MISS,,,,,no curated + no usda match
0565aff0-f37f-4e88-8459-768e5981fc3c,peanut butter,CURATED,,,,,curated
c2607813-c5c5-4d31-bace-1b1c8cd30779,peanuts,CURATED,,,,,curated
093c6f1a-fd59-4f7d-8838-f91a9cf55a6b,pearl onion,USDA_DERIVED,160,,170000,"Onions, raw",
3d752897-3fa9-408a-9b97-e1426fd108ed,penne pasta,USDA_DERIVED,64,,169736,"Pasta, dry, enriched",
598c317d-e4a5-47ae-b1d2-ee07fbd24b46,pickled banana peppers,USDA_DERIVED,136,,169766,"Peppers, hot pickled, canned",
fcb38d2a-a301-4614-ac26-adcbb8765fce,pickled jalapeño,MISS,,,169766,"Peppers, hot pickled, canned","form mismatch: Peppers, hot pickled, canned"
3f663ad7-3a4e-4fda-a1da-3e30578d40bd,pickled jalapeño slices,MISS,,,169766,"Peppers, hot pickled, canned","form mismatch: Peppers, hot pickled, canned"
4b0d0433-e00d-4d27-b7f0-daa9d097715c,pico de gallo,MISS,,,,,no curated + no usda match
8a939f7d-7887-4738-84c8-12d47f356b2f,pita bread,USDA_DERIVED,,60,174915,"Bread, pita, white, enriched",
c04cc708-9e2f-4e7e-9769-4031c485afda,pizza dough,MISS,,,,,no curated + no usda match
48799fce-4ec0-4182-bf19-ed7db665955b,plain greek yogurt,MISS,,,170903,"Yogurt, Greek, plain, lowfat",no cup/each portion
ea9e6b26-95e3-47b3-a6b0-39e072764e07,plain whole-milk greek yogurt,MISS,,,171304,"Yogurt, Greek, plain, whole milk",no cup/each portion
2e221412-4eb9-4352-a010-78d8697257fe,pork tenderloin,MISS,,,168317,"HORMEL ALWAYS TENDER, Pork Tenderloin, Peppercorn-Flavored","form mismatch: HORMEL ALWAYS TENDER, Pork Tenderloin, Peppercorn-Flavored"
0683553e-3ff2-41d8-a3c9-10f0a6eae3d3,potato hamburger bun,MISS,,,,,no curated + no usda match
f0f6d400-69a9-48be-85f9-a389a434900c,potato slider rolls,MISS,,,,,no curated + no usda match
3b231660-5424-4ffd-bcc9-4b23ef5a0df5,provolone cheese,USDA_DERIVED,132,,170850,"Cheese, provolone",
8f62b9df-4fcc-417c-982c-0b8d64397d1d,pumpkin seeds,MISS,,,170556,"Seeds, pumpkin and squash seed kernels, dried","form mismatch: Seeds, pumpkin and squash seed kernels, dried"
41039297-51bb-48c2-912e-6b79b0a69712,purple cabbage,USDA_DERIVED,70,839,169977,"Cabbage, red, raw",
c1132c30-ddf3-49a1-aacc-9632e1f224c5,quinoa,MISS,,,168917,"Quinoa, cooked","denylist (wrong food/state): Quinoa, cooked"
95131d20-ab13-4522-98f2-d73b28e40a7b,radish,USDA_DERIVED,116,4.5,169276,"Radishes, raw",
e7dac7e1-7eb1-4ccd-9df0-c5e5e95282fb,ranch dressing,MISS,,,173592,"Salad dressing, ranch dressing, regular",no cup/each portion
ef8cc2b5-6b0a-4e35-aead-b5171bb3df0a,red bell pepper,MISS,,,,,no curated + no usda match
fc5856e9-886d-4541-aae1-666e7289ead5,red cabbage,USDA_DERIVED,70,839,169977,"Cabbage, red, raw",
ab512311-15c0-4be5-9260-27835b194d82,red grapes,USDA_DERIVED,151,,174683,"Grapes, red or green (European type, such as Thompson seedless), raw",
a5790b3f-a6c2-4e0f-87ea-ea90a90b4af0,red onion,MISS,,,790577,"Onions, red, raw",no cup/each portion
1113bc19-d945-4744-8994-3cdddee893a5,red pepper flakes,MISS,,,170932,"Spices, pepper, red or cayenne","form mismatch: Spices, pepper, red or cayenne"
a53f3776-12cc-4f06-9197-72045a4a8974,red wine vinegar,USDA_DERIVED,239,,172240,"Vinegar, red wine",
efe35246-a7da-4c40-9cc1-c93695476c66,refried beans,MISS,,,169032,"ON THE BORDER, refried beans","form mismatch: ON THE BORDER, refried beans"
f31c4939-6013-4df5-8e06-1b36e5861c89,reserved birria braising liquid,MISS,,,,,no curated + no usda match
707fd479-e88c-4c9a-bacc-6534e752bbc1,ribeye steak,MISS,,,172599,"Game meat, bison, ribeye, separable lean only, 1"" steak, cooked, broiled","form mismatch: Game meat, bison, ribeye, separable lean only, 1"" steak, cooked, broiled"
b7849e78-e861-42d4-9d03-eb24d0bf17a3,rice noodles,CURATED,,,,,curated
4a9b0a75-d018-4d02-b074-d4319732ce29,rigatoni,MISS,,,,,no curated + no usda match
d9af62f2-48e4-4d54-96fa-e8bf6a1d9d0d,rigatoni pasta,MISS,,,,,no curated + no usda match
31e982f4-8f28-47ea-ab32-e2b433b26706,ripe avocado,MISS,,,173573,"Oil, avocado","form mismatch: Oil, avocado"
04adaa9b-344f-4809-b4ba-5a6154d09894,roasted cashews,MISS,,,169421,"Nuts, cashew nuts, dry roasted, with salt added","form mismatch: Nuts, cashew nuts, dry roasted, with salt added"
2dee1a9b-2fe0-4b8c-97ae-f5d91c0d7147,roma tomato,MISS,,,,,no curated + no usda match
9649a5b2-adf3-4512-a47c-e2d71d0506bb,romaine lettuce,USDA_DERIVED,47,,169247,"Lettuce, cos or romaine, raw",
0ee25c3c-57ea-4036-a6d2-0c9a600a684b,rotisserie chicken,MISS,,,171524,"Chicken, broiler, rotisserie, BBQ, skin",no cup/each portion
4e39013e-7876-448b-a353-15b31768a738,russet potato,USDA_DERIVED,,173,170030,"Potatoes, Russet, flesh and skin, baked",
f533213a-0121-485e-b6b8-5113a67f1c68,russet potatoes,USDA_DERIVED,,173,170030,"Potatoes, Russet, flesh and skin, baked",
c9f183d1-3903-4762-93e3-f078f16c23ac,salmon fillet,MISS,,,173688,"Fish, salmon, chinook, raw","form mismatch: Fish, salmon, chinook, raw"
688eb228-2b7c-4b8c-9060-576b59694342,salmon fillets,CURATED,,,,,curated
31f66ba4-af40-4905-bd20-530f34c4b814,salsa,CURATED,,,,,curated
127c5e26-bd95-4dff-affe-3e8d60cf62ec,salsa roja,MISS,,,746777,,usda fetch unavailable
f1972e25-d68b-4a84-ab6e-5be354e9cc44,salsa verde,MISS,,,171824,"Sauce, salsa, verde, ready-to-serve","form mismatch: Sauce, salsa, verde, ready-to-serve"
fd091fd2-b2e4-410d-9587-fbe273baa7b6,salt,CURATED,,,,,curated
9cb2d59e-e9b7-4c4a-9876-169007cb9e9a,san marzano tomatoes,MISS,,,170051,"Tomatoes, red, ripe, canned, packed in tomato juice","form mismatch: Tomatoes, red, ripe, canned, packed in tomato juice"
8e7dc0de-9696-4acc-b89f-eae12edffe67,sandwich bread,MISS,,,167597,"Rudi's, Gluten-Free Bakery, Original Sandwich Bread","form mismatch: Rudi's, Gluten-Free Bakery, Original Sandwich Bread"
16cb2019-31e3-44d8-9b18-2956387e7dab,scallions,CURATED,,,,,curated
ff6e0219-928b-438b-9813-c90ac99f6528,seedless watermelon,MISS,,,,,no curated + no usda match
e85481ea-01c9-4b7a-991d-8975286dcf9b,sesame oil,USDA_DERIVED,218,,171016,"Oil, sesame, salad or cooking",
019aac74-201a-4b00-9ed1-18180dacc1b6,sesame seeds,MISS,,,170150,"Seeds, sesame seeds, whole, dried","form mismatch: Seeds, sesame seeds, whole, dried"
1a8d88c4-b9c0-437b-9b60-03e9a4c8c4b2,shallot,MISS,,,170499,"Shallots, raw",no cup/each portion
0a7b4c4a-eef9-48ee-8511-246e2dda9eac,sharp cheddar,MISS,,,170899,"Cheese, cheddar, sharp, sliced","form mismatch: Cheese, cheddar, sharp, sliced"
a6d28768-dd9a-470b-80f4-d1ece5b3e000,sharp cheddar cheese,MISS,,,170899,"Cheese, cheddar, sharp, sliced",no cup/each portion
59eed004-2bb0-4936-b3fc-10f160a52ad9,shaved parmesan cheese,MISS,,,173431,"Cheese, parmesan, shredded",no cup/each portion
c43dc8b1-e89d-45be-9750-b058be8fc8ae,shredded cheddar cheese,MISS,,,328637,,usda fetch unavailable
528c0eda-2b60-4585-9ecd-944835b94679,shredded coleslaw mix,MISS,,,,,no curated + no usda match
f23e6a07-a315-423f-ba32-423830672a32,shredded iceberg lettuce,MISS,,,,,no curated + no usda match
86b2a7d7-9948-4fed-b3ef-0b9db7b5906b,shredded low-moisture mozzarella,MISS,,,170900,"Cheese, mozzarella, low moisture, part-skim, shredded","form mismatch: Cheese, mozzarella, low moisture, part-skim, shredded"
6ff7c7ab-c7fd-424c-b187-ed7c02e28428,shredded mexican blend cheese,USDA_DERIVED,112,,171288,"Cheese, Mexican blend",
49cf59be-946e-4c1e-93c0-a826869319b8,shredded mexican cheese blend,USDA_DERIVED,112,,171288,"Cheese, Mexican blend",
3c093b24-205a-4188-9465-28360df79385,shredded monterey jack cheese,MISS,,,,,no curated + no usda match
971a225b-6392-44ac-b001-42c0bb54fb9e,shredded mozzarella cheese,USDA_DERIVED,86,,170900,"Cheese, mozzarella, low moisture, part-skim, shredded",
a2cbf347-ca67-4cb8-a14e-d97498f1c777,shredded rotisserie chicken,MISS,,,,,no curated + no usda match
473ef450-5398-4263-8c0c-206a998f1d4d,shrimp,CURATED,,,,,curated
4719c3bd-db21-4119-9cee-473393605ffa,sirloin steak,MISS,,,167673,"DENNY'S, top sirloin steak","form mismatch: DENNY'S, top sirloin steak"
5061c4fe-a936-4c8f-9d04-9a530442ee3f,skirt steak,MISS,,,172159,"Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, choice, raw","form mismatch: Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, choice, raw"
d671bbd6-638d-40ce-bb5d-77518b2fce0b,sliced black olives,MISS,,,,,no curated + no usda match
e00a8d80-5560-4f8b-a533-174421371a1d,sliced jalapeño,MISS,,,,,no curated + no usda match
9729ffd4-cf4f-4a3f-9724-0d7775236111,small corn tortilla,MISS,,,169829,"Tortilla, blue corn, Sakwavikaviki (Hopi)",no cup/each portion
cf7ba28e-f755-4cfc-8ce3-b67ae8b868c3,small corn tortillas,MISS,,,169829,"Tortilla, blue corn, Sakwavikaviki (Hopi)",no cup/each portion
d8ed1a6a-c402-47d6-9942-516238dc8e51,small flour tortilla,USDA_DERIVED,,30,175037,"Tortillas, ready-to-bake or -fry, flour, refrigerated",
b7b0cdde-e043-45fd-9142-6488374a6b61,small potato,MISS,,,167943,"Bread, potato","form mismatch: Bread, potato"
6e4409ac-84d5-4cda-845b-234b219a9194,smoked paprika,MISS,,,171329,"Spices, paprika","form mismatch: Spices, paprika"
1a972d92-8735-4aa7-8f0e-a2364a0e0b7f,smoked sausage,MISS,,,174584,"Sausage, smoked link sausage, pork",no cup/each portion
19d42432-04c6-4fee-a565-35ab93824c63,soft dinner roll,MISS,,,167590,"Andrea's, Gluten Free Soft Dinner Roll","form mismatch: Andrea's, Gluten Free Soft Dinner Roll"
01689966-95b5-4f03-976a-d148d347db5f,sour cream,CURATED,,,,,curated
3097daa0-ba99-49a2-9346-e1ea97f86de8,soy sauce,MISS,,,174278,Soy sauce made from soy (tamari),no cup/each portion
0a3b1c67-3ba5-4b3c-b180-be4b2cdc0fd1,spaghetti,CURATED,,,,,curated
29c60410-87e6-44c5-a10c-bc21d7469b11,spiced & diced green chiles,MISS,,,,,no curated + no usda match
cef4f185-2aa4-44bd-874b-5e5a556c434d,strawberries,USDA_DERIVED,232,12,167762,"Strawberries, raw",
2d2a1ebd-f7d0-4de3-afd6-a3d2de52a47c,strawberry,USDA_DERIVED,232,12,167762,"Strawberries, raw",
97cfece8-f2a4-4c18-86e6-c8402ea90420,sugar,CURATED,,,,,curated
fe5c3b8a-9a55-4d53-a9a4-c6945b54cdb2,sun-dried tomatoes in oil,USDA_DERIVED,110,,169384,"Tomatoes, sun-dried, packed in oil, drained",
9c6fc8d9-b44a-4c53-833a-0bd94763e39d,sweet pickle relish,USDA_DERIVED,245,,168561,"Pickle relish, sweet",
c538d854-f369-4e0c-baf8-7839f2782c4a,sweet potato,MISS,,,169303,"Sweet potato leaves, raw","denylist (wrong food/state): Sweet potato leaves, raw"
c6669ccf-e4bd-4dbb-9b58-653e38aad6b6,sweet relish,USDA_DERIVED,245,,168561,"Pickle relish, sweet",
929e2132-88e2-437d-9ccb-06656cbbf2b4,swiss cheese,MISS,,,746767,,usda fetch unavailable
5c2604b4-2b33-4955-a12a-b81469c3d3bd,taco seasoning,CURATED,,,,,curated
b8058f00-20ce-4ef5-a0fb-16372dec23c0,taco shells,CURATED,,,,,curated
cf8b8e57-7275-4ffd-8a08-c173691668a6,tahini,CURATED,,,,,curated
db5d024f-450c-4aa3-88ff-1e60f18dba82,tamarind paste,CURATED,,,,,curated
9126e99a-8317-405a-b7ca-623803e35bbb,teriyaki sauce,USDA_DERIVED,288,,171167,"Sauce, teriyaki, ready-to-serve",
15a6bcdc-e79e-46ac-b9bc-38dd09129dca,thick-cut bacon,MISS,,,,,no curated + no usda match
722a1617-4b36-4911-98a0-50e42446b3b9,thick-cut white sandwich bread,MISS,,,167598,"Udi's, Gluten Free, Soft & Delicious White Sandwich Bread","form mismatch: Udi's, Gluten Free, Soft & Delicious White Sandwich Bread"
56383d18-4421-4893-8dd7-be0f9ce50b7f,tikka masala paste,CURATED,,,,,curated
1237e572-952f-4b11-b765-50880aa67dc8,tomato,CURATED,,,,,curated
9d9f5824-625e-43b8-b6e0-a97d8e1a262d,tomato paste,USDA_DERIVED,264,,170459,"Tomato products, canned, paste, without salt added (Includes foods for USDA's Food Distribution Program)",
69982c27-e9e2-42fa-8602-f287a3d0e85e,tomato sauce,USDA_DERIVED,244,,170463,"Tomato products, canned, sauce, with tomato tidbits",
4a9e7eb5-4a1b-4c63-b31c-1b04b4d95d44,tomatoes,MISS,,,170461,Tomato powder,form mismatch: Tomato powder
c67fae8f-a753-4607-898d-511b3d826b17,tortilla chips,MISS,,,167559,"Snacks, tortilla chips, nacho cheese","form mismatch: Snacks, tortilla chips, nacho cheese"
edeffc3b-ec52-463c-80e0-c996aedce9e5,unsalted butter,MISS,,,,,no curated + no usda match
f352003c-7645-4104-a5cf-1b2e8272d949,vanilla ice cream,USDA_DERIVED,66,,167575,"Ice creams, vanilla",
1de9bb8d-747b-4ad7-9e78-dacdccfd9b81,vegetable broth,CURATED,,,,,curated
c79df015-203b-4736-b591-96fac80b8314,vegetable oil,CURATED,,,,,curated
0950e8ee-4506-49b9-a1c1-fee0a256c30d,water,CURATED,,,,,curated
fa764309-73b4-4497-9c21-799022cbe6b3,white onion,MISS,,,1104962,"Onions, white, raw",no cup/each portion
2a6267fa-0479-4947-81fd-08e4813db840,white sandwich bread,MISS,,,170709,"Fast foods, submarine sandwich, meatball marinara on white bread","form mismatch: Fast foods, submarine sandwich, meatball marinara on white bread"
ca5403ee-fdf5-4497-bb56-9f831cd49acf,white vinegar,USDA_DERIVED,238,,172237,"Vinegar, distilled",
6eb317aa-fc54-44a6-bfae-edc5c12784c5,white wine,MISS,,,174837,"Alcoholic beverage, wine, table, white","form mismatch: Alcoholic beverage, wine, table, white"
3fc51764-36ed-4ce1-82fb-b254bbca36bb,white wine vinegar,MISS,,,,,no curated + no usda match
3d3316ac-1005-47dd-a667-cbf79be788c1,whole black peppercorns,MISS,,,,,no curated + no usda match
01970db2-fbfb-4e98-9297-f5fbe32e9be5,whole chicken,MISS,,,170795,"School Lunch, chicken nuggets, whole grain breaded","form mismatch: School Lunch, chicken nuggets, whole grain breaded"
d10747ca-9444-4fcc-bdd1-5153c4f9aa48,whole milk,MISS,,,170845,"Cheese, mozzarella, whole milk","form mismatch: Cheese, mozzarella, whole milk"
b4f50ccf-b7e1-4a12-a3b6-90f11fbe8007,whole milk ricotta cheese,MISS,,,746766,,usda fetch unavailable
1180f321-0176-43e1-be93-c067b4d7847a,whole nutmeg,MISS,,,172335,"Oil, nutmeg butter","form mismatch: Oil, nutmeg butter"
11bd8ab0-59b3-4c6c-8373-454d6a808140,whole-grain mustard,MISS,,,,,no curated + no usda match
782b0eea-bbfd-4ea6-a3d2-1bafed231244,whole-milk ricotta cheese,MISS,,,746766,,usda fetch unavailable
db7189e4-bb7e-414c-9596-48d863f43bea,wide egg noodle,USDA_DERIVED,38,,169731,"Noodles, egg, dry, enriched",
32d5e6a9-d0a1-4f98-afb9-e298d542161b,wide egg noodles,USDA_DERIVED,38,,169731,"Noodles, egg, dry, enriched",
7a30edab-2b3d-4204-86a7-f98b3f9f2ff9,wild rice,MISS,,,168897,"Wild rice, cooked","denylist (wrong food/state): Wild rice, cooked"
d4273123-63d2-42e5-96fe-86af868d36f0,wood smoking chips,MISS,,,,,no curated + no usda match
92080c2d-aae6-4abf-bcdc-49b9f928138a,wooden or metal skewers,MISS,,,,,no curated + no usda match
0b887e03-135c-4881-b348-c606105b3e87,worcestershire sauce,USDA_DERIVED,275,,171610,"Sauce, worcestershire",
