ingredientId,ingredientName,decision,gramsPerCup,gramsPerEach,fdcId,usdaDescription,note
1b68541a-1e72-42bb-9a60-8e949b21178d,feta,CURATED,,,,,curated
d6de7ab9-9368-4782-85c6-410a5d61f843,feta block,MISS,,,173420,"Cheese, feta","form mismatch: Cheese, feta"
f7dcbee0-6f7b-4ec4-9887-874f48ddfd6c,feta cheese,USDA_DERIVED,150,,173420,"Cheese, feta",
618bf537-9583-45a3-84e1-858c5f92b0d3,fine sea salt,MISS,,,,,no curated + no usda match
839e1d3d-bed5-4911-afb6-65332beefc74,fingerling potatoes,MISS,,,,,no curated + no usda match
ce442361-c2a2-4947-ab2b-dbd9eb050325,fish sauce,CURATED,,,,,curated
303cbdde-1486-4d97-8795-58a06dade4eb,flaky sea salt,MISS,,,173468,"Salt, table","denylist (wrong food/state): Salt, table"
c34bcc09-fff1-4fa9-a2ac-38131ff6a583,flank steak,MISS,,,169433,"Beef, flank, steak, separable lean and fat, trimmed to 0"" fat, choice, raw","form mismatch: Beef, flank, steak, separable lean and fat, trimmed to 0"" fat, choice, raw"
c4a3646c-f855-4684-95e5-6a3b5f562225,flat-leaf parsley,CURATED,,,,,curated
fd91a11a-38e3-464c-b3dd-b7875219ea8e,flatbread,MISS,,,167945,"Focaccia, Italian flatbread, plain","form mismatch: Focaccia, Italian flatbread, plain"
255aedc9-13a9-4639-96d7-cfb8de89ef6b,flour tortilla,MISS,,,167535,"Tortillas, ready-to-bake or -fry, flour, shelf stable",no cup/each portion
d69f55dc-1073-454f-9104-5c7815432139,flour tortillas,CURATED,,,,,curated
0b7d3473-8a0f-4b32-bb5d-54ea12256a41,flour tortillas (8-inch),MISS,,,175082,"Mission Foods, Mission Flour Tortillas, Soft Taco, 8 inch","form mismatch: Mission Foods, Mission Flour Tortillas, Soft Taco, 8 inch"
5a53191c-f44e-4474-bc4a-8d5ba9e49e52,french baguette,MISS,,,172795,"Rolls, french","form mismatch: Rolls, french"
2269bebb-2fdf-4bb6-9f43-4d54e1cfb475,fresh basil,USDA_DERIVED,24,,172232,"Basil, fresh",
0618ba26-67e9-4a6c-86a2-8e193e698fc6,fresh basil leaves,MISS,,,,,no curated + no usda match
729f7f28-557a-4ff5-ae32-2ea1323da9aa,fresh chive,MISS,,,169994,"Chives, raw",no cup/each portion
a7b7127f-cf27-4e9a-8f87-874c9219f035,fresh chives,MISS,,,169994,"Chives, raw",no cup/each portion
563574fb-fbd1-4dcb-8414-5208e4ca1aca,fresh cilantro,USDA_DERIVED,16,,169997,"Coriander (cilantro) leaves, raw",
51376c73-e803-44a6-a241-85bec00033d2,fresh corn,USDA_DERIVED,166,,168920,"Corn grain, white",
323ca759-d3a5-4629-a222-77d53d16b793,fresh corn on the cob,USDA_DERIVED,165,,169365,"Corn, sweet, white, frozen, kernels on cob, unprepared",
93578a62-6efa-4822-93e9-00959f7a43ee,fresh dill,CURATED,,,,,curated
357a73e6-2b6b-4a49-96ac-b0c09286f4a5,fresh flat-leaf parsley,CURATED,,,,,curated
66f359f7-0b6e-4731-ae47-bf72d3f32145,"fresh flat-leaf parsley, chopped",MISS,,,,,no curated + no usda match
a5d76b1b-27ae-439f-92d7-9a93d531928f,fresh ginger,USDA_DERIVED,96,,169231,"Ginger root, raw",
39f096fb-e2ac-486b-91b3-a15c1cd52780,fresh green beans,USDA_DERIVED,116,,169965,"Beans, snap, green, microwaved",
9bfb0b55-e6c1-49b5-90e2-17628fed814e,fresh jalapeño,MISS,,,168576,"Peppers, jalapeno, raw","form mismatch: Peppers, jalapeno, raw"
acc8ebfc-1a5c-4d38-8c38-6674178e028d,fresh lemon juice,USDA_DERIVED,244,,167747,"Lemon juice, raw",
dff2e873-26df-4190-8b68-00c598b527e6,fresh lime,USDA_DERIVED,,67,168155,"Limes, raw",
de4fbf1e-ee3a-4e7f-8b0f-83344b5daeeb,fresh lime juice,USDA_DERIVED,242,,168156,"Lime juice, raw",
c336da16-8447-44b5-976a-a26f1566c47c,fresh mint,MISS,,,173475,"Spearmint, fresh","form mismatch: Spearmint, fresh"
934853c3-6af7-4e79-8efa-44e5ea501e74,fresh mozzarella,MISS,,,170845,"Cheese, mozzarella, whole milk","form mismatch: Cheese, mozzarella, whole milk"
e21371b7-159e-4f58-9da7-6d8f3817fd85,fresh oregano,MISS,,,171328,"Spices, oregano, dried","form mismatch: Spices, oregano, dried"
cbb3a153-0fb7-4c77-a942-fe0bf186d95f,fresh parsley,CURATED,,,,,curated
fc28c8da-6319-4e12-acc1-4d84c6edd33c,fresh rosemary,MISS,,,173473,"Rosemary, fresh",no cup/each portion
886f46e7-e761-4e8f-9435-0aa1a7580f8c,fresh rosemary sprigs,MISS,,,,,no curated + no usda match
6f5e6a4d-d077-4f84-a3b6-68da4ac88b19,fresh tarragon,MISS,,,,,no curated + no usda match
4f9881d4-cd43-4575-b9cb-d7a3c5099fff,fresh thyme,MISS,,,173470,"Thyme, fresh",no cup/each portion
33b10dbd-b9a8-4af4-b135-4cba8b3314c3,fresh thyme sprigs,MISS,,,,,no curated + no usda match
a3a99a64-b774-4dee-8857-6d1a91ec0ee2,freshly grated nutmeg,MISS,,,171326,"Spices, nutmeg, ground","form mismatch: Spices, nutmeg, ground"
9eb37af7-9fbe-4aa8-a53e-344e8199753a,freshly ground black pepper,MISS,,,,,no curated + no usda match
24cdf1ae-69ff-4009-84f7-94d3a08ad3fe,frisée lettuce,MISS,,,,,no curated + no usda match
280e7a5b-7681-4f6d-8f81-dbdf234607c3,frozen corn kernels,USDA_DERIVED,141,,169217,"Corn, yellow, whole kernel, frozen, microwaved",
6f612817-2d9b-4684-a22b-dc8cc2929671,frozen mixed vegetables,MISS,,,170471,"Vegetables, mixed, frozen, unprepared",no cup/each portion
4524f44a-6092-45b5-bc34-57a33e20309a,frozen peas,MISS,,,170016,"Peas, green, frozen, unprepared (Includes foods for USDA's Food Distribution Program)","denylist (wrong food/state): Peas, green, frozen, unprepared (Includes foods for USDA's Food Distribution Program)"
fcfea3de-8fb3-43e2-83df-14de3bdd0c14,frozen waffles,MISS,,,167516,"Waffles, buttermilk, frozen, ready-to-heat",no cup/each portion
2b2ea520-9fc5-48ec-b19a-df00c2efa4c1,garam masala,MISS,,,,,no curated + no usda match
e6753984-d315-4484-bf78-783c61f197ab,garlic,CURATED,,,,,curated
2da73e25-c5de-4bd6-8479-5a8dfb8ded6b,garlic clove,USDA_DERIVED,136,,169230,"Garlic, raw",
7835b896-5d7f-44fe-82e9-d3e0d247b77f,garlic cloves,USDA_DERIVED,136,,169230,"Garlic, raw",
8da2f4cc-15ea-4fbf-9e7b-0c5edac077d5,"garlic cloves, minced",USDA_DERIVED,136,,169230,"Garlic, raw",
56b12d21-41cf-47af-8f98-a1af11306ad7,garlic powder,MISS,,,171325,"Spices, garlic powder","form mismatch: Spices, garlic powder"
fe0de063-a467-4d32-9c5a-d4e6003e5950,ginger,CURATED,,,,,curated
fbc50f2b-e620-4823-a8cc-eec71806937a,granulated sugar,CURATED,,,,,curated
d2990c5c-2c44-4a05-9d12-5206313efd25,grated parmesan,MISS,,,171247,"Cheese, parmesan, grated","form mismatch: Cheese, parmesan, grated"
fbd9b1a6-da0f-49fe-bd7f-b9b49ebd068a,grated parmesan cheese,USDA_DERIVED,100,,171247,"Cheese, parmesan, grated",
2d0a4ca5-76b8-4716-99dd-dcb416e6177a,greek yogurt or mayo,MISS,,,170903,"Yogurt, Greek, plain, lowfat",no cup/each portion
6539773c-87bc-47cb-a95c-becccd8fcca3,green beans,USDA_DERIVED,116,,169965,"Beans, snap, green, microwaved",
79a002c7-c1bd-4e5f-b1b1-40254c592065,green bell pepper,USDA_DERIVED,149,119,170427,"Peppers, sweet, green, raw",
0f85ccd3-1b62-4cbf-af31-f6bb1e6504f2,green cabbage,USDA_DERIVED,89,908,169975,"Cabbage, raw",
d25f4281-a95a-4792-ac71-701cda4221f3,green leaf lettuce,USDA_DERIVED,36,,169249,"Lettuce, green leaf, raw",
68f32117-db3e-4f8c-b210-533559390605,green lentils,USDA_DERIVED,192,,172420,"Lentils, raw",
0245775d-77c8-4c00-ab97-7436874fb5eb,green onion,USDA_DERIVED,71,,170006,"Onions, young green, tops only",
3faa8acb-5064-46d9-a9a1-814e0dbe25c8,ground allspice,MISS,,,171315,"Spices, allspice, ground","form mismatch: Spices, allspice, ground"
f0c342ba-c185-4555-b805-f23124808db7,ground beef,CURATED,,,,,curated
e935bc93-7825-427b-a7e7-6dd787d0d754,ground beef (80/20),MISS,,,174036,"Beef, ground, 80% lean meat / 20% fat, raw",no cup/each portion
4d7a27af-c92d-4207-9596-47f69b4d7f21,ground beef (90/10),MISS,,,174030,"Beef, ground, 90% lean meat / 10% fat, raw",no cup/each portion
65e43530-1149-4486-97a2-fd41557b2c52,ground beef patties,MISS,,,169447,"Beef, ground, patties, frozen, cooked, broiled",no cup/each portion
e9fb396b-7644-4711-bf39-97a109114cb1,ground cinnamon,MISS,,,171320,"Spices, cinnamon, ground","form mismatch: Spices, cinnamon, ground"
7366a265-7a6f-488e-8e7c-e081c5754a05,ground cloves,MISS,,,171321,"Spices, cloves, ground","form mismatch: Spices, cloves, ground"
5f46e746-c6b6-4332-9830-2e435bb9c0f5,ground coriander,MISS,,,170922,"Spices, coriander seed","form mismatch: Spices, coriander seed"
75679482-f7f3-466a-9db5-c552f0fc6969,ground cumin,MISS,,,170923,"Spices, cumin seed","form mismatch: Spices, cumin seed"
8c3bb600-2beb-4d12-9f56-4c3db5d550ba,ground lamb,MISS,,,174370,"Lamb, ground, raw",no cup/each portion
9a9cf614-7ef2-4dcc-9f68-10584957bd14,ground pork,MISS,,,167903,"Pork, fresh, ground, cooked",no cup/each portion
0ecb8f59-0dbc-4aed-b298-0444604b08b6,ground turkey,MISS,,,171505,"Turkey, Ground, raw",no cup/each portion
c83e33eb-4c10-481e-9e47-467c9bd0f464,ground turmeric,MISS,,,172231,"Spices, turmeric, ground","form mismatch: Spices, turmeric, ground"
e3236be0-e30d-4b05-bb9a-da169d7b61af,gruyère cheese,USDA_DERIVED,108,,171242,"Cheese, gruyere",
e54575d6-b61a-4b28-8152-caa53b719dcc,guacamole,MISS,,,,,no curated + no usda match
ca10796c-4b72-4f85-9a23-b10b0a20ba54,hard corn taco shell,MISS,,,,,no curated + no usda match
4d067d08-8937-487f-a523-eff0cae56897,hard taco shells,MISS,,,170689,"Fast foods, taco with beef, cheese and lettuce, hard shell","form mismatch: Fast foods, taco with beef, cheese and lettuce, hard shell"
30fd8410-d505-44c1-9b9a-b02712b692b8,haricots verts,MISS,,,,,no curated + no usda match
fb29f3ae-11ae-4426-9548-6e77101881da,head of garlic,MISS,,,1104647,"Garlic, raw",no cup/each portion
d766f2ab-192e-4167-859e-7264f579c744,heavy cream,USDA_DERIVED,120,,170859,"Cream, fluid, heavy whipping",
f73714a2-e74e-4e8b-a7d8-85da255b2be1,heirloom tomato,MISS,,,,,no curated + no usda match
ac27a9af-8654-4d2f-85f0-77402ce7222f,herbes de provence,MISS,,,,,no curated + no usda match
ef745d59-e90d-4dbe-8e2e-7629ccc0e871,hoagie roll,MISS,,,172795,"Rolls, french",no cup/each portion
998ed3cf-2cc6-4eac-8685-ad6e981ccee4,honey,CURATED,,,,,curated
49f8b927-ec8e-46a9-8f16-a3f3d1741d8e,honey bbq sauce,MISS,,,,,no curated + no usda match
2c7ead4f-b4cc-41ef-96a4-1fbb1fda0963,honeycrisp apple,MISS,,,,,no curated + no usda match
ba1a3e82-d327-4369-a010-4f1cfc895cfb,hot dog buns,MISS,,,174090,"Rolls, hamburger or hot dog, whole wheat","form mismatch: Rolls, hamburger or hot dog, whole wheat"
bdc746d0-94f3-48a3-8b2f-7fd40c0c09e8,hot italian sausage,MISS,,,,,no curated + no usda match
c978dead-0da2-44df-99c8-9d42fe0028b6,hot sauce,MISS,,,171186,"Sauce, hot chile, sriracha",no cup/each portion
afe568ed-9fb0-4bf5-af9a-1dc111379ff0,iceberg lettuce,USDA_DERIVED,57,539,169248,"Lettuce, iceberg (includes crisphead types), raw",
dcab8a88-1df6-4eaa-98c9-18500186b088,iceberg lettuce leaves,USDA_DERIVED,57,539,169248,"Lettuce, iceberg (includes crisphead types), raw",
f8d79c0e-6213-40b1-bcf8-90abdce70100,instant dry yeast,MISS,,,,,no curated + no usda match
f5db0d2e-4f70-4b73-b2f0-dea8cf5072f8,italian baguette,MISS,,,,,no curated + no usda match
616b839f-b069-40f1-ab09-331d745813d9,italian bread loaf,MISS,,,174913,"Bread, Italian",no cup/each portion
f4bf71c2-418a-4267-a2ee-9bcef0d1acae,italian ciabatta or rustic baguette,MISS,,,,,no curated + no usda match
7a8dc6be-6d29-4b0d-89d9-dc1d0ed4e02a,italian pork sausage links,MISS,,,172952,"Sausage, Italian, sweet, links",no cup/each portion
22331d2c-7ed5-46cc-b32c-2fb35d76b13d,italian-seasoned breadcrumbs,MISS,,,172806,"Bread, crumbs, dry, grated, seasoned","form mismatch: Bread, crumbs, dry, grated, seasoned"
b119c2f1-adf0-4d1f-965e-c3adc4c03295,jalapeño,MISS,,,168576,"Peppers, jalapeno, raw","form mismatch: Peppers, jalapeno, raw"
65f5b145-d695-4e77-b394-ebc62798a25e,jarred salsa,MISS,,,174524,"Sauce, salsa, ready-to-serve","form mismatch: Sauce, salsa, ready-to-serve"
4156e5ff-49d5-4e6e-bcf1-cef19ab94340,jasmine rice,USDA_DERIVED,185,,168877,"Rice, white, long-grain, regular, raw, enriched",
97976910-84ae-455c-809d-0c482e95ad5f,jumbo pasta shells,USDA_DERIVED,64,,169736,"Pasta, dry, enriched",
cc849afe-1bc6-4e20-a8c9-17dc7a8bf733,kalamata olive,MISS,,,,,no curated + no usda match
60dafed5-31a9-47e2-ab5b-338c491d9da9,kalamata olives,MISS,,,,,no curated + no usda match
34388632-aecc-470d-aaed-426a126e6dd7,kale,CURATED,,,,,curated
e89f3688-4e92-4918-8391-822fc97bda2c,ketchup,MISS,,,747693,"Ketchup, restaurant",no cup/each portion
92b4098f-ed1c-4680-b5b6-6ae537e6768e,kidney beans,USDA_DERIVED,240,,169885,"Beans, liquid from stewed kidney beans",
94ce9fb2-e942-4f8f-917e-76c8008bd11d,kosher salt,MISS,,,,,no curated + no usda match
63fb4f32-1371-442d-b918-27c8166948bb,lager beer,MISS,,,168746,"Alcoholic beverage, beer, regular, all","form mismatch: Alcoholic beverage, beer, regular, all"
695ceff1-568e-4639-a36b-9aae1bae415f,large carrots,MISS,,,170500,"Carrot, dehydrated","form mismatch: Carrot, dehydrated"
e44ced9d-f2bc-41d9-9d5b-50c7ca965811,large egg,USDA_DERIVED,243,44,171287,"Egg, whole, raw, fresh",
179e8716-f88b-46b9-b8ba-13d15162ee0d,large eggs,USDA_DERIVED,243,44,171287,"Egg, whole, raw, fresh",
ae8d392d-9224-4b82-9eba-2e86616b901b,large flour tortilla,USDA_DERIVED,,32,173242,"Tortillas, ready-to-bake or -fry, flour, without added calcium",
d0f7e5f5-99e6-4c87-8460-ccf5506f1bbd,large shrimp,MISS,,,175179,"Crustaceans, shrimp, raw","form mismatch: Crustaceans, shrimp, raw"
f8371cd6-28a7-489d-87be-032abaf64b07,lean ground beef,MISS,,,174030,"Beef, ground, 90% lean meat / 10% fat, raw",no cup/each portion
1e611369-b5e8-485f-bc66-a4efa8f362f6,lean ground beef (85/15),MISS,,,174032,"Beef, ground, 85% lean meat / 15% fat, patty, cooked, broiled",no cup/each portion
c510aa05-8533-4635-af99-ee51630cc259,lean ground beef meat boi,MISS,,,174030,"Beef, ground, 90% lean meat / 10% fat, raw",no cup/each portion
c732b2f0-affc-4af2-9181-d2a77917f87f,lean ground turkey,MISS,,,174493,"Turkey, ground, 85% lean, 15% fat, raw",no cup/each portion
057e48fd-245a-4ce2-a22b-37c7a6881ad3,lemon,CURATED,,,,,curated
2a5fee1b-024a-4347-84d4-f104a7883235,lemon juice,USDA_DERIVED,244,,167747,"Lemon juice, raw",
25987874-479c-455e-8681-80d5dfa75d63,lemon zest,MISS,,,167749,"Lemon peel, raw",no cup/each portion
d092344a-df5c-406e-abf4-a0954f1cbdc3,lettuce,CURATED,,,,,curated
9741d311-3b40-4e79-aa9c-9e835e95995b,lime,CURATED,,,,,curated
ecd2a410-0015-4aa6-b980-8331f507b4c4,lime juice,USDA_DERIVED,242,,168156,"Lime juice, raw",
f2916482-d44a-42c9-9e91-6895d84b6424,lime zest,MISS,,,168155,"Limes, raw","denylist (wrong food/state): Limes, raw"
2d7bb575-dbb6-4aee-b4cf-a6da1956e4bf,limes,USDA_DERIVED,,67,168155,"Limes, raw",
0c6d4457-83e6-4ac4-ab0b-51a723fe0b50,linguine,MISS,,,169736,"Pasta, dry, enriched","form mismatch: Pasta, dry, enriched"
5759303d-9d51-487e-a55b-615f951e14b2,long grain white rice,MISS,,,168877,"Rice, white, long-grain, regular, raw, enriched","denylist (wrong food/state): Rice, white, long-grain, regular, raw, enriched"
17823f2b-2375-4ecc-95d9-8acbfa5a8e5b,long-grain white rice,MISS,,,168877,"Rice, white, long-grain, regular, raw, enriched","denylist (wrong food/state): Rice, white, long-grain, regular, raw, enriched"
9542c4ee-6976-4e56-88ad-acdf3c4143e3,low-moisture mozzarella,MISS,,,171244,"Cheese, mozzarella, low moisture, part-skim","form mismatch: Cheese, mozzarella, low moisture, part-skim"
194e3223-86ca-461d-8778-eb56aa4617ea,low-moisture mozzarella cheese,USDA_DERIVED,132,,171244,"Cheese, mozzarella, low moisture, part-skim",
b3b1dfe7-bdf2-4f82-ae8c-c12d687d559a,low-moisture whole-milk mozzarella,MISS,,,170846,"Cheese, mozzarella, whole milk, low moisture","form mismatch: Cheese, mozzarella, whole milk, low moisture"
edb8a58f-2314-4ca2-8e4b-9a2a316083bc,low-sodium beef broth,MISS,,,172889,"Soup, beef broth, less/reduced sodium, ready to serve","form mismatch: Soup, beef broth, less/reduced sodium, ready to serve"
7e3ac570-a911-47cb-8e74-deba619258e5,low-sodium chicken broth,MISS,,,171609,"Soup, chicken broth, low sodium, canned","form mismatch: Soup, chicken broth, low sodium, canned"
41c08f29-eb73-4326-9387-c54950968a50,low-sodium chicken stock,MISS,,,171609,"Soup, chicken broth, low sodium, canned","form mismatch: Soup, chicken broth, low sodium, canned"
8fa85f20-58ec-4790-8899-21be4ea83adc,low-sodium soy sauce,USDA_DERIVED,255,,172473,"Soy sauce made from soy and wheat (shoyu), low sodium",
91b32ffb-777a-4158-97b2-d9ca301c6d6b,lump charcoal,MISS,,,,,no curated + no usda match
012c52a0-45d4-415d-85b7-8aa89b641678,marinara sauce,USDA_DERIVED,132,,171192,"Sauce, pasta, spaghetti/marinara, ready-to-serve",
64c65100-d625-4c27-b555-c20115f72db9,mayonnaise,MISS,,,171009,"Salad dressing, mayonnaise, regular","form mismatch: Salad dressing, mayonnaise, regular"
eb7dd186-bbe3-48be-bad1-90ca1bca8098,mexican crema,MISS,,,,,no curated + no usda match
41476c52-8a71-4c72-a727-81289ffc0be7,mild chili powder,MISS,,,171319,"Spices, chili powder","form mismatch: Spices, chili powder"
89774213-886f-4ce8-b0fa-4db76b5330e9,mild italian pork sausage,MISS,,,171631,"Sausage, Italian, pork, mild, raw",no cup/each portion
4f6641d4-e964-485c-a50b-a04a285de06f,mild italian sausage,MISS,,,171631,"Sausage, Italian, pork, mild, raw",no cup/each portion
cf1cf761-d757-463e-bf8f-7ba69970204d,mild red enchilada sauce,USDA_DERIVED,224,,174074,"Sauce, enchilada, red, mild, ready to serve",
5e0eacc1-b637-4d0f-b0a1-590e0b0747aa,mild salsa,MISS,,,174524,"Sauce, salsa, ready-to-serve","form mismatch: Sauce, salsa, ready-to-serve"
1fbb715f-d0b3-42c3-9849-fcc3cf2a4299,mixed green lettuce,MISS,,,,,no curated + no usda match
81848eae-db1d-46e8-ba62-f00c340aa8df,mixed greens,MISS,,,169249,"Lettuce, green leaf, raw","form mismatch: Lettuce, green leaf, raw"
c0dbc042-8c98-4688-9935-afd65aefa46f,monterey jack cheese,MISS,,,,,no curated + no usda match
296755c4-bde3-4aa1-bb69-fce1b9e502d1,navy beans,USDA_DERIVED,262,,173747,"Beans, navy, mature seeds, canned",
72c22abc-2dae-420e-b6f3-c47223865071,neutral cooking oil,USDA_DERIVED,218,,171411,"Oil, soybean, salad or cooking",
ae340870-fe19-4559-ad28-a36153b3f5c4,neutral cooking spray,MISS,,,171430,"Oil, PAM cooking spray, original","form mismatch: Oil, PAM cooking spray, original"
602378e3-ba36-4fce-9b40-d7388e05857b,neutral oil,USDA_DERIVED,218,,172336,"Oil, canola",
85867315-6815-429c-88ef-65a275aca49f,neutral oil (such as avocado or vegetable),USDA_DERIVED,218,,173573,"Oil, avocado",
a2fad7ec-c107-40e1-83b7-126c2a7ca83c,new york strip steak,MISS,,,,,no curated + no usda match
5bd4246a-de44-4ffb-9ec7-9e63a4b1e4a4,niçoise olive,MISS,,,,,no curated + no usda match
f37ae360-99ba-4eae-8c95-47e585e8c1f6,olive oil,CURATED,,,,,curated
421cd86d-daa9-4ec0-bd55-3fc0ec141704,olive oil spray,USDA_DERIVED,216,,171413,"Oil, olive, salad or cooking",
7665424b-4943-41c5-8654-e8291064b99e,onion powder,MISS,,,171327,"Spices, onion powder","form mismatch: Spices, onion powder"
d90df00f-2d56-4ff8-b07f-fe4d3103705d,orange,USDA_DERIVED,180,184,169097,"Oranges, raw, all commercial varieties",
be315867-a066-46c3-9c52-f2d38140bf0d,orange juice,USDA_DERIVED,249,,169100,"Orange juice, chilled, includes from concentrate",
1de51135-fb85-491c-b056-b896c2c68fa6,oranges,USDA_DERIVED,180,184,169097,"Oranges, raw, all commercial varieties",
9d86d8b0-9ab5-418c-83ea-5b967d210776,orecchiette pasta,MISS,,,,,no curated + no usda match
89b3a00c-d586-4658-a08e-0354fc9ac5eb,orzo,MISS,,,169736,"Pasta, dry, enriched","form mismatch: Pasta, dry, enriched"
c2cbd983-0bfe-4616-831a-cffa42cf7d31,orzo pasta,USDA_DERIVED,64,,169736,"Pasta, dry, enriched",
01ad36bb-96da-478d-9704-c2d66b301887,oyster sauce,MISS,,,174529,"Sauce, oyster, ready-to-serve",no cup/each portion
214b14a8-8c8e-48a5-927b-b21b329a67b3,pancetta,MISS,,,,,no curated + no usda match
6c24f73e-e3ef-4393-bf63-0f914da6729e,panko breadcrumbs,MISS,,,174928,"Bread, crumbs, dry, grated, plain","form mismatch: Bread, crumbs, dry, grated, plain"
e65392e4-4dd0-4a62-bbad-4b1981782736,pappardelle,MISS,,,169736,"Pasta, dry, enriched","form mismatch: Pasta, dry, enriched"
3a038cfb-4aa1-4c50-9264-6225419e9d7b,parmesan,CURATED,,,,,curated
e2840a45-8732-42db-ab36-323f3d024185,parmesan cheese,USDA_DERIVED,100,,171247,"Cheese, parmesan, grated",
59e59e38-c3d4-40b3-9072-f5c0aba0b767,parmigiano-reggiano,MISS,,,170848,"Cheese, parmesan, hard","form mismatch: Cheese, parmesan, hard"
37517757-7de3-4662-afdf-a5943c7eeb7a,parsley,CURATED,,,,,curated
ef8dfcb3-2b00-4569-ac3e-51da71600700,peach preserves,MISS,,,,,no curated + no usda match
0565aff0-f37f-4e88-8459-768e5981fc3c,peanut butter,CURATED,,,,,curated
c2607813-c5c5-4d31-bace-1b1c8cd30779,peanuts,CURATED,,,,,curated
093c6f1a-fd59-4f7d-8838-f91a9cf55a6b,pearl onion,USDA_DERIVED,160,,170000,"Onions, raw",
7e854caf-6e12-41cf-ba02-21f20180aa88,pecorino romano,MISS,,,171249,"Cheese, romano","form mismatch: Cheese, romano"
3d752897-3fa9-408a-9b97-e1426fd108ed,penne pasta,USDA_DERIVED,64,,169736,"Pasta, dry, enriched",
b81546d4-8e39-4483-b157-b005c3b7fffc,penne rigate,MISS,,,,,no curated + no usda match
adeb6ec3-a979-4ab1-b5cb-7a5154730df6,pepperoni slices,MISS,,,174575,"Pepperoni, beef and pork, sliced",no cup/each portion
598c317d-e4a5-47ae-b1d2-ee07fbd24b46,pickled banana peppers,USDA_DERIVED,136,,169766,"Peppers, hot pickled, canned",
fcb38d2a-a301-4614-ac26-adcbb8765fce,pickled jalapeño,MISS,,,169766,"Peppers, hot pickled, canned","form mismatch: Peppers, hot pickled, canned"
3f663ad7-3a4e-4fda-a1da-3e30578d40bd,pickled jalapeño slices,MISS,,,169766,"Peppers, hot pickled, canned","form mismatch: Peppers, hot pickled, canned"
4b0d0433-e00d-4d27-b7f0-daa9d097715c,pico de gallo,MISS,,,,,no curated + no usda match
8a939f7d-7887-4738-84c8-12d47f356b2f,pita bread,USDA_DERIVED,,60,174915,"Bread, pita, white, enriched",
c04cc708-9e2f-4e7e-9769-4031c485afda,pizza dough,MISS,,,,,no curated + no usda match
f60a5066-a0e0-46c0-a603-eb1481e6023f,plain breadcrumbs,MISS,,,174928,"Bread, crumbs, dry, grated, plain","form mismatch: Bread, crumbs, dry, grated, plain"
48799fce-4ec0-4182-bf19-ed7db665955b,plain greek yogurt,MISS,,,170903,"Yogurt, Greek, plain, lowfat",no cup/each portion
ea9e6b26-95e3-47b3-a6b0-39e072764e07,plain whole-milk greek yogurt,MISS,,,171304,"Yogurt, Greek, plain, whole milk",no cup/each portion
7fac32b5-ff74-4264-b938-1d6350054aaf,plain whole-milk yogurt,USDA_DERIVED,245,,171284,"Yogurt, plain, whole milk",
2e221412-4eb9-4352-a010-78d8697257fe,pork tenderloin,MISS,,,168317,"HORMEL ALWAYS TENDER, Pork Tenderloin, Peppercorn-Flavored","form mismatch: HORMEL ALWAYS TENDER, Pork Tenderloin, Peppercorn-Flavored"
0683553e-3ff2-41d8-a3c9-10f0a6eae3d3,potato hamburger bun,MISS,,,,,no curated + no usda match
f0f6d400-69a9-48be-85f9-a389a434900c,potato slider rolls,MISS,,,,,no curated + no usda match
ac0e6b23-cb02-46da-8955-c8f5e47ac99a,prosciutto,MISS,,,,,no curated + no usda match
3b231660-5424-4ffd-bcc9-4b23ef5a0df5,provolone cheese,USDA_DERIVED,132,,170850,"Cheese, provolone",
8f62b9df-4fcc-417c-982c-0b8d64397d1d,pumpkin seeds,MISS,,,170556,"Seeds, pumpkin and squash seed kernels, dried","form mismatch: Seeds, pumpkin and squash seed kernels, dried"
41039297-51bb-48c2-912e-6b79b0a69712,purple cabbage,USDA_DERIVED,70,839,169977,"Cabbage, red, raw",
c1132c30-ddf3-49a1-aacc-9632e1f224c5,quinoa,MISS,,,168874,"Quinoa, uncooked","denylist (wrong food/state): Quinoa, uncooked"
0349c4f9-5005-4bb0-8511-5316066e6d0c,radicchio,USDA_DERIVED,40,,168564,"Radicchio, raw",
95131d20-ab13-4522-98f2-d73b28e40a7b,radish,USDA_DERIVED,116,4.5,169276,"Radishes, raw",
e7dac7e1-7eb1-4ccd-9df0-c5e5e95282fb,ranch dressing,MISS,,,173592,"Salad dressing, ranch dressing, regular",no cup/each portion
ef8cc2b5-6b0a-4e35-aead-b5171bb3df0a,red bell pepper,USDA_DERIVED,92,119,170108,"Peppers, sweet, red, raw",
fc5856e9-886d-4541-aae1-666e7289ead5,red cabbage,USDA_DERIVED,70,839,169977,"Cabbage, red, raw",
ab512311-15c0-4be5-9260-27835b194d82,red grapes,USDA_DERIVED,151,,174683,"Grapes, red or green (European type, such as Thompson seedless), raw",
a5790b3f-a6c2-4e0f-87ea-ea90a90b4af0,red onion,MISS,,,790577,"Onions, red, raw",no cup/each portion
1113bc19-d945-4744-8994-3cdddee893a5,red pepper flakes,MISS,,,170932,"Spices, pepper, red or cayenne","form mismatch: Spices, pepper, red or cayenne"
31b97ea0-75b0-4211-8d6b-944a5dba4839,red thai chili,MISS,,,170106,"Peppers, hot chili, red, raw","form mismatch: Peppers, hot chili, red, raw"
