row_kind,reason,family,name_a,name_b,label,confidence,base_is,yield_qty,yield_unit,co_harvestable,judge_reason,signature,straddles_processing,contradiction_detail,hans_verdict,hans_notes
RESIDUE,confidence_medium,pepper_corn,coarsely ground black pepper,freshly ground black pepper,SYNONYM,medium,,,,,Both describe black pepper ground from a mill; the same peppercorn grinder purchase satisfies either.,coarsely|freshly,false,,,
RESIDUE,confidence_medium,pepper_corn,coarsely ground black pepper,ground black pepper,SYNONYM,medium,,,,,Coarseness is a descriptor of the same ground black pepper purchase.,coarsely,false,,,
RESIDUE,confidence_medium,pepper_corn,freshly ground black pepper,ground black pepper,SYNONYM,medium,,,,,"Both are ground black pepper; 'freshly' is a preparation note, not a different product.",freshly,false,,,
RESIDUE,confidence_low,pepper_corn,"green bell pepper, diced",large bell peppers,DISTINCT,low,,,,,A diced green bell pepper versus unspecified large bell peppers; color/size spec differs enough that a shopper may need a different item.,diced|green|large,false,,,
RESIDUE,confidence_low,pepper_corn,green bell pepper,large bell peppers,DISTINCT,low,,,,,Generic large bell peppers versus specifically green ones; color is unspecified so a shopper may hold the wrong item.,green|large,false,,,
RESIDUE,confidence_medium,pepper_corn,ground white pepper,white pepper,SYNONYM,medium,,,,,White pepper is sold and called for ground; the same jar satisfies both names.,ground,true,,,
RESIDUE,confidence_low,pepper_corn,large bell peppers,red bell pepper,DISTINCT,low,,,,,"Generic large bell peppers versus specifically red ones; color unspecified, may require a different item.",large|red,false,,,
RESIDUE,confidence_low,pepper_corn,large bell peppers,yellow bell pepper,DISTINCT,low,,,,,"Generic large bell peppers versus specifically yellow ones; color unspecified, may require a different item.",large|yellow,false,,,
RESIDUE,confidence_medium,pepper_corn,red bell pepper,roasted red bell pepper,DISTINCT,medium,,,,,"Roasted red peppers are bought as a jarred/prepared product; turning a raw bell pepper into one requires charring, peeling and seeding — a transformation like drying basil, not extracting a part. A shopper needing jarred roasted peppers makes a second purchase.",roasted,true,,,
RESIDUE,confidence_low,salt,fine salt,fine sea salt,SYNONYM,low,,,,,"Both are fine-grain salt and interchangeable spoon-for-spoon in cooking, but 'fine sea salt' names a specific sea-harvested product while 'fine salt' is generic fine-grain salt; genuinely borderline.",sea,false,,,
RESIDUE,confidence_medium,salt,fine salt,salt,SYNONYM,medium,,,,,"Unqualified 'salt' in recipes means ordinary fine-grain table salt, which is exactly what 'fine salt' names; one box serves both calls.",fine,false,,,
RESIDUE,contradiction_flagged,salt,fine sea salt,salt,DISTINCT,medium,,,,,Fine sea salt is a specific sea-salt purchase distinct from ordinary table salt sold as plain 'salt'; a shopper with only table salt would buy the sea salt.,fine|sea,false,"fine sea salt ~ salt labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,confidence_medium,salt,pickling salt,salt,DISTINCT,medium,,,,,"Pickling/canning salt is a specific additive-free, anti-caking-free product bought for brining; generic salt (usually iodized/anti-caking table salt) is a different bag.",pickling,false,,,
RESIDUE,confidence_medium,sugar,"brown sugar, packed",dark brown sugar,DISTINCT,medium,,,,,"Generic brown sugar on a shelf is the light variety; dark brown sugar is a separate bag with more molasses, requiring a second purchase. 'Packed' is only a measuring instruction.",dark|packed,false,,,
RESIDUE,confidence_medium,sugar,"brown sugar, packed",light brown sugar,SYNONYM,medium,,,,,Unqualified 'brown sugar' is understood as light brown sugar; a shopper handed either name buys the same bag. 'Packed' only describes how it is measured.,light|packed,false,,,
RESIDUE,confidence_medium,sugar,brown sugar,dark brown sugar,DISTINCT,medium,,,,,"Dark brown sugar is a distinct, higher-molasses product from the default (light) brown sugar bag.",dark,false,,,
RESIDUE,confidence_medium,sugar,brown sugar,light brown sugar,SYNONYM,medium,,,,,"Unqualified brown sugar defaults to light brown sugar; one product, two names.",light,false,,,
RESIDUE,contradiction_flagged,sugar,brown sugar,sugar,DISTINCT,high,,,,,Bare 'sugar' means white granulated sugar; brown sugar is a separate purchase.,brown,false,"same base, color difference, received DISTINCT + SYNONYM — brown sugar ~ sugar [brown] => DISTINCT; sugar ~ white sugar [white] => SYNONYM",,
RESIDUE,confidence_medium,sugar,honey,hot honey,DISTINCT,medium,,,,,Hot honey is a chili-infused product sold separately; plain honey alone does not provide it.,hot,false,,,
RESIDUE,confidence_medium,sugar,maple syrup,pure maple syrup,SYNONYM,medium,,,,,'Pure' is a label qualifier; the bottle a shopper buys for either name is the same real maple syrup.,pure,false,,,
RESIDUE,contradiction_flagged,sugar,sugar,white sugar,SYNONYM,high,,,,,Unqualified 'sugar' in recipes is white granulated sugar; same bag.,white,false,"same base, color difference, received DISTINCT + SYNONYM — brown sugar ~ sugar [brown] => DISTINCT; sugar ~ white sugar [white] => SYNONYM",,
RESIDUE,confidence_medium,tomato,"beefsteak tomatoes, thinly sliced",tomato,SYNONYM,medium,,,,,"Generic 'tomato' is satisfied by fresh beefsteak tomatoes; one trip, one product. Wrinkle: generic term is broader than the named variety.",beefsteak|sliced|thinly,false,,,
RESIDUE,contradiction_flagged,tomato,beefsteak tomato,tomato,SYNONYM,medium,,,,,Fresh generic tomato vs. the beefsteak variety — the same shelf item; generic name is simply broader.,beefsteak,false,signature [beefsteak] received DISTINCT + SYNONYM — beefsteak tomato ~ tomato => SYNONYM; ripe beefsteak tomatoes ~ ripe tomato => DISTINCT,,
RESIDUE,contradiction_flagged,tomato,canned crushed san marzano tomatoes,canned crushed tomatoes,SYNONYM,medium,,,,,Both are a can of crushed tomatoes; San Marzano is a varietal/brand designation on the same product.,marzano|san,false,"signature [marzano|san] received DISTINCT + SYNONYM — canned crushed san marzano tomatoes ~ canned crushed tomatoes => SYNONYM; canned crushed san marzano tomatoes ~ crushed canned tomatoes => SYNONYM; canned crushed san marzano tomatoes ~ crushed tomatoes, canned => SYNONYM; canned crushed tomatoes ~ canned san marzano crushed tomatoes => SYNONYM; canned san marzano crushed tomatoes ~ crushed canned tomatoes => DISTINCT; canned san marzano crushed tomatoes ~ crushed tomatoes, canned => DISTINCT; canned san marzano whole peeled tomatoes ~ canned whole peeled tomatoes => DISTINCT; canned san marzano whole tomatoes ~ whole canned tomatoes => SYNONYM; canned whole san marzano tomatoes ~ whole canned tomatoes => SYNONYM; crushed san marzano tomatoes ~ crushed tomatoes => DISTINCT; crushed tomatoes ~ san marzano crushed tomatoes => DISTINCT; san marzano tomatoes ~ tomato => DISTINCT; san marzano whole peeled tomatoes ~ whole peeled tomatoes => DISTINCT; whole peeled san marzano tomatoes ~ whole peeled tomatoes => DISTINCT",,
RESIDUE,contradiction_flagged,tomato,canned crushed san marzano tomatoes,canned san marzano whole peeled tomatoes,DISTINCT,high,,,,,Crushed can vs. whole peeled can — two different cans on the shelf.,crushed|peeled|whole,true,"canned crushed san marzano tomatoes ~ canned san marzano whole peeled tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,canned crushed san marzano tomatoes,canned san marzano whole tomatoes,DISTINCT,high,,,,,Crushed can vs. whole tomato can — separate purchases.,crushed|whole,true,"canned crushed san marzano tomatoes ~ canned san marzano whole tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,canned crushed san marzano tomatoes,canned whole san marzano tomatoes,DISTINCT,high,,,,,Crushed can vs. whole tomato can — separate purchases.,crushed|whole,true,"canned crushed san marzano tomatoes ~ canned whole san marzano tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,canned crushed san marzano tomatoes,crushed canned tomatoes,SYNONYM,medium,,,,,Same can of crushed tomatoes; only the varietal label differs.,marzano|san,false,"signature [marzano|san] received DISTINCT + SYNONYM — canned crushed san marzano tomatoes ~ canned crushed tomatoes => SYNONYM; canned crushed san marzano tomatoes ~ crushed canned tomatoes => SYNONYM; canned crushed san marzano tomatoes ~ crushed tomatoes, canned => SYNONYM; canned crushed tomatoes ~ canned san marzano crushed tomatoes => SYNONYM; canned san marzano crushed tomatoes ~ crushed canned tomatoes => DISTINCT; canned san marzano crushed tomatoes ~ crushed tomatoes, canned => DISTINCT; canned san marzano whole peeled tomatoes ~ canned whole peeled tomatoes => DISTINCT; canned san marzano whole tomatoes ~ whole canned tomatoes => SYNONYM; canned whole san marzano tomatoes ~ whole canned tomatoes => SYNONYM; crushed san marzano tomatoes ~ crushed tomatoes => DISTINCT; crushed tomatoes ~ san marzano crushed tomatoes => DISTINCT; san marzano tomatoes ~ tomato => DISTINCT; san marzano whole peeled tomatoes ~ whole peeled tomatoes => DISTINCT; whole peeled san marzano tomatoes ~ whole peeled tomatoes => DISTINCT",,
RESIDUE,contradiction_flagged,tomato,canned crushed san marzano tomatoes,crushed tomatoes,SYNONYM,medium,,,,,'Crushed tomatoes' means the can; San Marzano is a varietal qualifier on the same item.,canned|marzano|san,true,signature [canned|marzano|san] received DISTINCT + SYNONYM — canned crushed san marzano tomatoes ~ crushed tomatoes => SYNONYM; canned san marzano crushed tomatoes ~ crushed tomatoes => DISTINCT; canned san marzano whole peeled tomatoes ~ whole peeled tomatoes => SYNONYM,,
RESIDUE,contradiction_flagged,tomato,canned crushed san marzano tomatoes,"crushed tomatoes, canned",SYNONYM,medium,,,,,"Same canned crushed tomato product, varietal qualifier only.",marzano|san,false,"signature [marzano|san] received DISTINCT + SYNONYM — canned crushed san marzano tomatoes ~ canned crushed tomatoes => SYNONYM; canned crushed san marzano tomatoes ~ crushed canned tomatoes => SYNONYM; canned crushed san marzano tomatoes ~ crushed tomatoes, canned => SYNONYM; canned crushed tomatoes ~ canned san marzano crushed tomatoes => SYNONYM; canned san marzano crushed tomatoes ~ crushed canned tomatoes => DISTINCT; canned san marzano crushed tomatoes ~ crushed tomatoes, canned => DISTINCT; canned san marzano whole peeled tomatoes ~ canned whole peeled tomatoes => DISTINCT; canned san marzano whole tomatoes ~ whole canned tomatoes => SYNONYM; canned whole san marzano tomatoes ~ whole canned tomatoes => SYNONYM; crushed san marzano tomatoes ~ crushed tomatoes => DISTINCT; crushed tomatoes ~ san marzano crushed tomatoes => DISTINCT; san marzano tomatoes ~ tomato => DISTINCT; san marzano whole peeled tomatoes ~ whole peeled tomatoes => DISTINCT; whole peeled san marzano tomatoes ~ whole peeled tomatoes => DISTINCT",,
RESIDUE,contradiction_flagged,tomato,canned crushed san marzano tomatoes,san marzano tomatoes,SYNONYM,low,,,,,"'San Marzano tomatoes' is an unspecified-form parent term; it usually means the canned product, but it may default to whole peeled, in which case it would be a second can.",canned|crushed,true,"signature [canned|crushed] received DISTINCT + SYNONYM — canned crushed san marzano tomatoes ~ san marzano tomatoes => SYNONYM; canned crushed tomatoes ~ tomato => DISTINCT; canned san marzano crushed tomatoes ~ san marzano tomatoes => DISTINCT; crushed canned tomatoes ~ tomato => DISTINCT; crushed tomatoes, canned ~ tomato => DISTINCT",,
RESIDUE,contradiction_flagged,tomato,canned crushed san marzano tomatoes,san marzano whole peeled tomatoes,DISTINCT,high,,,,,Crushed vs. whole peeled — two different cans.,canned|crushed|peeled|whole,true,"canned crushed san marzano tomatoes ~ san marzano whole peeled tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,canned crushed san marzano tomatoes,whole peeled san marzano tomatoes,DISTINCT,high,,,,,Crushed vs. whole peeled canned tomatoes — different cans.,canned|crushed|peeled|whole,true,"canned crushed san marzano tomatoes ~ whole peeled san marzano tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,canned crushed san marzano tomatoes,whole san marzano tomatoes,DISTINCT,high,,,,,Crushed vs. whole canned tomatoes — different cans.,canned|crushed|whole,true,"canned crushed san marzano tomatoes ~ whole san marzano tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,canned crushed tomatoes,canned san marzano crushed tomatoes,SYNONYM,medium,,,,,Same canned crushed tomatoes; San Marzano is a varietal qualifier.,marzano|san,false,"signature [marzano|san] received DISTINCT + SYNONYM — canned crushed san marzano tomatoes ~ canned crushed tomatoes => SYNONYM; canned crushed san marzano tomatoes ~ crushed canned tomatoes => SYNONYM; canned crushed san marzano tomatoes ~ crushed tomatoes, canned => SYNONYM; canned crushed tomatoes ~ canned san marzano crushed tomatoes => SYNONYM; canned san marzano crushed tomatoes ~ crushed canned tomatoes => DISTINCT; canned san marzano crushed tomatoes ~ crushed tomatoes, canned => DISTINCT; canned san marzano whole peeled tomatoes ~ canned whole peeled tomatoes => DISTINCT; canned san marzano whole tomatoes ~ whole canned tomatoes => SYNONYM; canned whole san marzano tomatoes ~ whole canned tomatoes => SYNONYM; crushed san marzano tomatoes ~ crushed tomatoes => DISTINCT; crushed tomatoes ~ san marzano crushed tomatoes => DISTINCT; san marzano tomatoes ~ tomato => DISTINCT; san marzano whole peeled tomatoes ~ whole peeled tomatoes => DISTINCT; whole peeled san marzano tomatoes ~ whole peeled tomatoes => DISTINCT",,
RESIDUE,contradiction_flagged,tomato,canned crushed tomatoes,canned whole peeled tomatoes,DISTINCT,high,,,,,Crushed can vs. whole peeled can — two different products.,crushed|peeled|whole,true,"canned crushed tomatoes ~ canned whole peeled tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,canned crushed tomatoes,tomato,DISTINCT,high,,,,,"Canned crushed tomatoes vs. a fresh tomato — different aisles, different purchases.",canned|crushed,true,"signature [canned|crushed] received DISTINCT + SYNONYM — canned crushed san marzano tomatoes ~ san marzano tomatoes => SYNONYM; canned crushed tomatoes ~ tomato => DISTINCT; canned san marzano crushed tomatoes ~ san marzano tomatoes => DISTINCT; crushed canned tomatoes ~ tomato => DISTINCT; crushed tomatoes, canned ~ tomato => DISTINCT",,
RESIDUE,contradiction_flagged,tomato,canned crushed tomatoes,whole canned tomatoes,DISTINCT,high,,,,,Crushed vs. whole canned tomatoes — two different cans.,crushed|whole,true,"canned crushed tomatoes ~ whole canned tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,canned crushed tomatoes,whole peeled tomatoes,DISTINCT,high,,,,,Crushed vs. whole peeled canned tomatoes — two different cans.,canned|crushed|peeled|whole,true,"canned crushed tomatoes ~ whole peeled tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,canned san marzano crushed tomatoes,canned san marzano whole peeled tomatoes,DISTINCT,high,,,,,Crushed and whole peeled San Marzano are two different cans.,crushed|peeled|whole,true,"canned san marzano crushed tomatoes ~ canned san marzano whole peeled tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,canned san marzano crushed tomatoes,canned san marzano whole tomatoes,DISTINCT,high,,,,,Crushed versus whole San Marzano tomatoes: separate cans.,crushed|whole,true,"canned san marzano crushed tomatoes ~ canned san marzano whole tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,canned san marzano crushed tomatoes,canned whole san marzano tomatoes,DISTINCT,high,,,,,Crushed versus whole San Marzano tomatoes: separate cans.,crushed|whole,true,"canned san marzano crushed tomatoes ~ canned whole san marzano tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,canned san marzano crushed tomatoes,crushed canned tomatoes,DISTINCT,medium,,,,,Generic crushed canned tomatoes and the San Marzano variety are different products at different prices; a shopper needing San Marzano must buy them specifically.,marzano|san,false,"signature [marzano|san] received DISTINCT + SYNONYM — canned crushed san marzano tomatoes ~ canned crushed tomatoes => SYNONYM; canned crushed san marzano tomatoes ~ crushed canned tomatoes => SYNONYM; canned crushed san marzano tomatoes ~ crushed tomatoes, canned => SYNONYM; canned crushed tomatoes ~ canned san marzano crushed tomatoes => SYNONYM; canned san marzano crushed tomatoes ~ crushed canned tomatoes => DISTINCT; canned san marzano crushed tomatoes ~ crushed tomatoes, canned => DISTINCT; canned san marzano whole peeled tomatoes ~ canned whole peeled tomatoes => DISTINCT; canned san marzano whole tomatoes ~ whole canned tomatoes => SYNONYM; canned whole san marzano tomatoes ~ whole canned tomatoes => SYNONYM; crushed san marzano tomatoes ~ crushed tomatoes => DISTINCT; crushed tomatoes ~ san marzano crushed tomatoes => DISTINCT; san marzano tomatoes ~ tomato => DISTINCT; san marzano whole peeled tomatoes ~ whole peeled tomatoes => DISTINCT; whole peeled san marzano tomatoes ~ whole peeled tomatoes => DISTINCT | canned san marzano crushed tomatoes ~ crushed canned tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,canned san marzano crushed tomatoes,crushed tomatoes,DISTINCT,medium,,,,,Generic crushed tomatoes versus the specific San Marzano product; not interchangeable at purchase.,canned|marzano|san,true,"signature [canned|marzano|san] received DISTINCT + SYNONYM — canned crushed san marzano tomatoes ~ crushed tomatoes => SYNONYM; canned san marzano crushed tomatoes ~ crushed tomatoes => DISTINCT; canned san marzano whole peeled tomatoes ~ whole peeled tomatoes => SYNONYM | canned san marzano crushed tomatoes ~ crushed tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,canned san marzano crushed tomatoes,"crushed tomatoes, canned",DISTINCT,medium,,,,,Generic canned crushed tomatoes versus San Marzano crushed: different products on the shelf.,marzano|san,false,"signature [marzano|san] received DISTINCT + SYNONYM — canned crushed san marzano tomatoes ~ canned crushed tomatoes => SYNONYM; canned crushed san marzano tomatoes ~ crushed canned tomatoes => SYNONYM; canned crushed san marzano tomatoes ~ crushed tomatoes, canned => SYNONYM; canned crushed tomatoes ~ canned san marzano crushed tomatoes => SYNONYM; canned san marzano crushed tomatoes ~ crushed canned tomatoes => DISTINCT; canned san marzano crushed tomatoes ~ crushed tomatoes, canned => DISTINCT; canned san marzano whole peeled tomatoes ~ canned whole peeled tomatoes => DISTINCT; canned san marzano whole tomatoes ~ whole canned tomatoes => SYNONYM; canned whole san marzano tomatoes ~ whole canned tomatoes => SYNONYM; crushed san marzano tomatoes ~ crushed tomatoes => DISTINCT; crushed tomatoes ~ san marzano crushed tomatoes => DISTINCT; san marzano tomatoes ~ tomato => DISTINCT; san marzano whole peeled tomatoes ~ whole peeled tomatoes => DISTINCT; whole peeled san marzano tomatoes ~ whole peeled tomatoes => DISTINCT | canned san marzano crushed tomatoes ~ crushed tomatoes, canned labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,canned san marzano crushed tomatoes,san marzano tomatoes,DISTINCT,medium,,,,,"Unqualified 'San Marzano tomatoes' conventionally means the whole peeled can, not crushed; a crushed-tomato shopper would need another can.",canned|crushed,true,"signature [canned|crushed] received DISTINCT + SYNONYM — canned crushed san marzano tomatoes ~ san marzano tomatoes => SYNONYM; canned crushed tomatoes ~ tomato => DISTINCT; canned san marzano crushed tomatoes ~ san marzano tomatoes => DISTINCT; crushed canned tomatoes ~ tomato => DISTINCT; crushed tomatoes, canned ~ tomato => DISTINCT | canned san marzano crushed tomatoes ~ san marzano tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,canned san marzano crushed tomatoes,san marzano whole peeled tomatoes,DISTINCT,high,,,,,Crushed versus whole peeled San Marzano: two different cans.,canned|crushed|peeled|whole,true,"canned san marzano crushed tomatoes ~ san marzano whole peeled tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,canned san marzano crushed tomatoes,whole peeled san marzano tomatoes,DISTINCT,high,,,,,Crushed versus whole peeled San Marzano: two different cans.,canned|crushed|peeled|whole,true,"canned san marzano crushed tomatoes ~ whole peeled san marzano tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,canned san marzano crushed tomatoes,whole san marzano tomatoes,DISTINCT,high,,,,,Crushed versus whole San Marzano: two different cans.,canned|crushed|whole,true,"canned san marzano crushed tomatoes ~ whole san marzano tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,canned san marzano whole peeled tomatoes,canned whole peeled tomatoes,DISTINCT,medium,,,,,"Generic canned whole peeled tomatoes versus the San Marzano variety: different products, different purchase.",marzano|san,false,"signature [marzano|san] received DISTINCT + SYNONYM — canned crushed san marzano tomatoes ~ canned crushed tomatoes => SYNONYM; canned crushed san marzano tomatoes ~ crushed canned tomatoes => SYNONYM; canned crushed san marzano tomatoes ~ crushed tomatoes, canned => SYNONYM; canned crushed tomatoes ~ canned san marzano crushed tomatoes => SYNONYM; canned san marzano crushed tomatoes ~ crushed canned tomatoes => DISTINCT; canned san marzano crushed tomatoes ~ crushed tomatoes, canned => DISTINCT; canned san marzano whole peeled tomatoes ~ canned whole peeled tomatoes => DISTINCT; canned san marzano whole tomatoes ~ whole canned tomatoes => SYNONYM; canned whole san marzano tomatoes ~ whole canned tomatoes => SYNONYM; crushed san marzano tomatoes ~ crushed tomatoes => DISTINCT; crushed tomatoes ~ san marzano crushed tomatoes => DISTINCT; san marzano tomatoes ~ tomato => DISTINCT; san marzano whole peeled tomatoes ~ whole peeled tomatoes => DISTINCT; whole peeled san marzano tomatoes ~ whole peeled tomatoes => DISTINCT | canned san marzano whole peeled tomatoes ~ canned whole peeled tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,canned san marzano whole peeled tomatoes,crushed san marzano tomatoes,DISTINCT,high,,,,,Whole peeled versus crushed San Marzano: two different cans.,canned|crushed|peeled|whole,true,"canned san marzano whole peeled tomatoes ~ crushed san marzano tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,canned san marzano whole peeled tomatoes,san marzano crushed tomatoes,DISTINCT,high,,,,,Whole peeled versus crushed San Marzano: two different cans.,canned|crushed|peeled|whole,true,"canned san marzano whole peeled tomatoes ~ san marzano crushed tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,canned san marzano whole peeled tomatoes,san marzano tomatoes,SYNONYM,medium,,,,,Unqualified 'San Marzano tomatoes' in recipes conventionally denotes the canned whole peeled product; same purchase.,canned|peeled|whole,true,signature [canned|peeled|whole] received DISTINCT + SYNONYM — canned san marzano whole peeled tomatoes ~ san marzano tomatoes => SYNONYM; canned whole peeled tomatoes ~ tomato => DISTINCT,,
RESIDUE,confidence_medium,tomato,canned san marzano whole peeled tomatoes,whole canned tomatoes,SYNONYM,medium,,,,,"Same can of whole canned tomatoes, one name just specifies the San Marzano variety (as with olive oil ~ extra virgin olive oil).",marzano|peeled|san,false,,,
RESIDUE,contradiction_flagged,tomato,canned san marzano whole peeled tomatoes,whole peeled tomatoes,SYNONYM,medium,,,,,Whole peeled tomatoes in a can; the San Marzano designation is a variety label on the same shelf item.,canned|marzano|san,true,signature [canned|marzano|san] received DISTINCT + SYNONYM — canned crushed san marzano tomatoes ~ crushed tomatoes => SYNONYM; canned san marzano crushed tomatoes ~ crushed tomatoes => DISTINCT; canned san marzano whole peeled tomatoes ~ whole peeled tomatoes => SYNONYM,,
RESIDUE,confidence_medium,tomato,canned san marzano whole peeled tomatoes,whole san marzano tomatoes,SYNONYM,medium,,,,,Whole San Marzano tomatoes in recipes means the canned peeled product; same purchase.,canned|peeled,true,,,
RESIDUE,contradiction_flagged,tomato,canned san marzano whole tomatoes,crushed san marzano tomatoes,DISTINCT,high,,,,,Whole canned tomatoes and crushed tomatoes are two different cans.,canned|crushed|whole,true,"canned san marzano whole tomatoes ~ crushed san marzano tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,canned san marzano whole tomatoes,san marzano crushed tomatoes,DISTINCT,high,,,,,Whole canned tomatoes and crushed tomatoes are two different cans.,canned|crushed|whole,true,"canned san marzano whole tomatoes ~ san marzano crushed tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,canned san marzano whole tomatoes,san marzano tomatoes,SYNONYM,medium,,,,,'San Marzano tomatoes' in recipe usage is the canned whole product; same purchase.,canned|whole,true,signature [canned|whole] received DISTINCT + SYNONYM — canned san marzano whole tomatoes ~ san marzano tomatoes => SYNONYM; canned whole san marzano tomatoes ~ san marzano tomatoes => SYNONYM; tomato ~ whole canned tomatoes => DISTINCT,,
RESIDUE,contradiction_flagged,tomato,canned san marzano whole tomatoes,whole canned tomatoes,SYNONYM,medium,,,,,Same can of whole canned tomatoes with the variety named.,marzano|san,false,"signature [marzano|san] received DISTINCT + SYNONYM — canned crushed san marzano tomatoes ~ canned crushed tomatoes => SYNONYM; canned crushed san marzano tomatoes ~ crushed canned tomatoes => SYNONYM; canned crushed san marzano tomatoes ~ crushed tomatoes, canned => SYNONYM; canned crushed tomatoes ~ canned san marzano crushed tomatoes => SYNONYM; canned san marzano crushed tomatoes ~ crushed canned tomatoes => DISTINCT; canned san marzano crushed tomatoes ~ crushed tomatoes, canned => DISTINCT; canned san marzano whole peeled tomatoes ~ canned whole peeled tomatoes => DISTINCT; canned san marzano whole tomatoes ~ whole canned tomatoes => SYNONYM; canned whole san marzano tomatoes ~ whole canned tomatoes => SYNONYM; crushed san marzano tomatoes ~ crushed tomatoes => DISTINCT; crushed tomatoes ~ san marzano crushed tomatoes => DISTINCT; san marzano tomatoes ~ tomato => DISTINCT; san marzano whole peeled tomatoes ~ whole peeled tomatoes => DISTINCT; whole peeled san marzano tomatoes ~ whole peeled tomatoes => DISTINCT",,
RESIDUE,contradiction_flagged,tomato,canned whole peeled tomatoes,crushed canned tomatoes,DISTINCT,high,,,,,Whole peeled and crushed are two different cans.,crushed|peeled|whole,true,"canned whole peeled tomatoes ~ crushed canned tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,canned whole peeled tomatoes,crushed tomatoes,DISTINCT,high,,,,,Whole peeled and crushed are two different cans.,canned|crushed|peeled|whole,true,"canned whole peeled tomatoes ~ crushed tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,canned whole peeled tomatoes,"crushed tomatoes, canned",DISTINCT,high,,,,,Whole peeled and crushed are two different cans.,crushed|peeled|whole,true,"canned whole peeled tomatoes ~ crushed tomatoes, canned labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,canned whole peeled tomatoes,tomato,DISTINCT,high,,,,,Canned product versus fresh tomato.,canned|peeled|whole,true,signature [canned|peeled|whole] received DISTINCT + SYNONYM — canned san marzano whole peeled tomatoes ~ san marzano tomatoes => SYNONYM; canned whole peeled tomatoes ~ tomato => DISTINCT,,
RESIDUE,contradiction_flagged,tomato,canned whole san marzano tomatoes,crushed san marzano tomatoes,DISTINCT,high,,,,,Whole versus crushed are two different cans.,canned|crushed|whole,true,"canned whole san marzano tomatoes ~ crushed san marzano tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
RESIDUE,contradiction_flagged,tomato,canned whole san marzano tomatoes,san marzano crushed tomatoes,DISTINCT,high,,,,,Whole versus crushed are two different cans.,canned|crushed|whole,true,"canned whole san marzano tomatoes ~ san marzano crushed tomatoes labelled DISTINCT, but a chain of SYNONYM edges already makes them the same purchase",,
