row_kind,reason,family,name_a,name_b,label,confidence,base_is,yield_qty,yield_unit,co_harvestable,judge_reason,signature,straddles_processing,contradiction_detail,hans_verdict,hans_notes
RESIDUE,contradiction_flagged,tomato,tomato,whole peeled tomatoes,DISTINCT,high,,,,,Fresh tomato vs canned whole peeled tomatoes.,peeled|whole,true,signature [peeled|whole] received DISTINCT + SYNONYM — san marzano tomatoes ~ san marzano whole peeled tomatoes => SYNONYM; san marzano tomatoes ~ whole peeled san marzano tomatoes => SYNONYM; tomato ~ whole peeled tomatoes => DISTINCT,,
RESIDUE,confidence_medium,tomato,whole canned tomatoes,whole peeled tomatoes,SYNONYM,medium,,,,,Whole canned tomatoes are sold peeled; same can.,canned|peeled,true,,,
RESIDUE,confidence_medium,tomato,whole peeled san marzano tomatoes,whole peeled tomatoes,DISTINCT,medium,,,,,San Marzano-designated can is a separate purchase from generic whole peeled.,marzano|san,false,,,
SPOTCHECK,auto_accepted_spot_check,tomato,san marzano whole peeled tomatoes,tomato,DISTINCT,high,,,,,Canned product vs fresh tomato.,marzano|peeled|san|whole,true,,,
SPOTCHECK,auto_accepted_spot_check,tomato,canned whole peeled tomatoes,diced tomatoes,DISTINCT,high,,,,,Whole peeled vs diced: two different cans.,canned|diced|peeled|whole,true,,,
SPOTCHECK,auto_accepted_spot_check,tomato,canned fire-roasted diced tomatoes,fire-roasted diced tomatoes,SYNONYM,high,,,,,Same can; 'canned' implied.,canned,true,,,
SPOTCHECK,auto_accepted_spot_check,allium,"red onion, thinly sliced",yellow onion,DISTINCT,high,,,,,Red onion vs yellow onion are different products.,red|sliced|thinly|yellow,false,,,
SPOTCHECK,auto_accepted_spot_check,tomato,canned san marzano whole peeled tomatoes,whole peeled san marzano tomatoes,SYNONYM,high,,,,,"Same can, word order differs.",canned,true,,,
SPOTCHECK,auto_accepted_spot_check,allium,"red onion, thinly sliced","white onion, diced",DISTINCT,high,,,,,Red onion vs white onion are different products.,diced|red|sliced|thinly|white,false,,,
SPOTCHECK,auto_accepted_spot_check,tomato,tomato,tomato passata,DISTINCT,high,,,,,Passata is a processed bottled purée; you must buy it.,passata,false,,,
SPOTCHECK,auto_accepted_spot_check,tomato,canned fire-roasted diced tomatoes,crushed fire-roasted tomatoes,DISTINCT,high,,,,,Diced vs crushed: two different cans even within fire-roasted.,canned|crushed|diced,true,,,
SPOTCHECK,auto_accepted_spot_check,allium,garlic head,head of garlic,SYNONYM,high,,,,,Two phrasings of the same whole bulb.,(identical),false,,,
SPOTCHECK,auto_accepted_spot_check,tomato,canned crushed san marzano tomatoes,canned san marzano whole peeled tomatoes,DISTINCT,high,,,,,Crushed and whole peeled are two different cans.,crushed|peeled|whole,true,,,
SPOTCHECK,auto_accepted_spot_check,allium,medium yellow onion,yellow onion,SYNONYM,high,,,,,Same product; size adjective only.,medium,false,,,
SPOTCHECK,auto_accepted_spot_check,tomato,canned diced tomatoes,canned diced tomatoes with green chiles,DISTINCT,high,,,,,Plain diced vs diced with green chiles: two different cans.,chili|green,false,,,
SPOTCHECK,auto_accepted_spot_check,tomato,canned crushed san marzano tomatoes,san marzano whole peeled tomatoes,DISTINCT,high,,,,,Crushed vs whole peeled: two different cans.,canned|crushed|peeled|whole,true,,,
SPOTCHECK,auto_accepted_spot_check,allium,garlic,garlic powder,DISTINCT,high,,,,,Dried ground spice is a separate jar from fresh garlic.,powder,true,,,
SPOTCHECK,auto_accepted_spot_check,allium,white onion,"yellow onions, finely diced",DISTINCT,high,,,,,White onion vs yellow onion are different products.,diced|finely|white|yellow,false,,,
SPOTCHECK,auto_accepted_spot_check,pepper_corn,freshly ground black pepper,ground black pepper,SYNONYM,high,,,,,Same ground black pepper; 'freshly' is technique.,freshly,false,,,
SPOTCHECK,auto_accepted_spot_check,tomato,canned crushed tomatoes,crushed tomatoes,SYNONYM,high,,,,,Crushed tomatoes are sold canned; same product.,canned,true,,,
SPOTCHECK,auto_accepted_spot_check,pepper_corn,"black pepper, ground",ground black pepper,SYNONYM,high,,,,,Identical wording reordered.,(identical),false,,,
SPOTCHECK,auto_accepted_spot_check,allium,large yellow onion,red onion,DISTINCT,high,,,,,Red onion vs yellow onion are different products.,large|red|yellow,false,,,
SPOTCHECK,auto_accepted_spot_check,tomato,fresh tomatoes,whole canned tomatoes,DISTINCT,high,,,,,Fresh produce vs canned tomatoes.,canned|fresh|whole,true,,,
SPOTCHECK,auto_accepted_spot_check,allium,"red onion, thinly sliced",white onion,DISTINCT,high,,,,,Red onion vs white onion are different products.,red|sliced|thinly|white,false,,,
SPOTCHECK,auto_accepted_spot_check,allium,"yellow onions, finely diced","yellow onions, thinly sliced",SYNONYM,high,,,,,"Same yellow onion, cut descriptor only.",diced|finely|sliced|thinly,false,,,
SPOTCHECK,auto_accepted_spot_check,tomato,condensed tomato soup,tomato,DISTINCT,high,,,,,Canned condensed soup vs fresh tomato: separate purchase.,condensed|soup,false,,,
SPOTCHECK,auto_accepted_spot_check,tomato,crushed fire-roasted tomatoes,tomato,DISTINCT,high,,,,,Canned fire-roasted product vs fresh tomato.,crushed|fire|roasted,true,,,
SPOTCHECK,auto_accepted_spot_check,tomato,canned san marzano crushed tomatoes,canned whole san marzano tomatoes,DISTINCT,high,,,,,Crushed vs whole: two different cans.,crushed|whole,true,,,
SPOTCHECK,auto_accepted_spot_check,tomato,crushed fire-roasted tomatoes,fire-roasted diced tomatoes,DISTINCT,high,,,,,Crushed vs diced: two different cans.,crushed|diced,true,,,
SPOTCHECK,auto_accepted_spot_check,allium,yellow onion,"yellow onions, finely diced",SYNONYM,high,,,,,Same yellow onion; dicing is prep.,diced|finely,false,,,
SPOTCHECK,auto_accepted_spot_check,tomato,fresh tomatoes,ripe tomato,SYNONYM,high,,,,,'Ripe' is a quality note on the same fresh tomato.,fresh|ripe,true,,,
SPOTCHECK,auto_accepted_spot_check,tomato,canned crushed tomatoes,diced tomatoes,DISTINCT,high,,,,,Crushed vs diced: two different cans.,canned|crushed|diced,true,,,
SPOTCHECK,auto_accepted_spot_check,allium,chili-garlic sauce,garlic,DISTINCT,high,,,,,Bottled chili-garlic sauce is a separate product from a head of fresh garlic.,chili|sauce,true,,,
SPOTCHECK,auto_accepted_spot_check,allium,diced white onion,medium yellow onion,DISTINCT,high,,,,,White onion vs yellow onion are different products.,diced|medium|white|yellow,false,,,
SPOTCHECK,auto_accepted_spot_check,tomato,crushed tomatoes,whole peeled tomatoes,DISTINCT,high,,,,,Crushed vs whole peeled: two different cans.,crushed|peeled|whole,true,,,
SPOTCHECK,auto_accepted_spot_check,tomato,canned whole peeled tomatoes,ripe tomato,DISTINCT,high,,,,,Canned product vs fresh tomato.,canned|peeled|ripe|whole,true,,,
SPOTCHECK,auto_accepted_spot_check,tomato,canned san marzano crushed tomatoes,canned san marzano whole tomatoes,DISTINCT,high,,,,,Crushed vs whole: two different cans.,crushed|whole,true,,,
SPOTCHECK,auto_accepted_spot_check,allium,onion,"red onion, thinly sliced",DISTINCT,high,,,,,"Red onion is a specific variety, a separate purchase from a generic cooking onion.",red|sliced|thinly,false,,,
SPOTCHECK,auto_accepted_spot_check,tomato,canned san marzano whole peeled tomatoes,san marzano crushed tomatoes,DISTINCT,high,,,,,Whole peeled vs crushed: two different cans.,canned|crushed|peeled|whole,true,,,
SPOTCHECK,auto_accepted_spot_check,allium,scallions,"scallions, thinly sliced, for garnish",SYNONYM,high,,,,,Same bunch of scallions; slicing and garnish use are prep notes.,garnish|sliced|thinly,false,,,
SPOTCHECK,auto_accepted_spot_check,pepper_corn,coarsely ground black pepper,roasted red peppers,DISTINCT,high,,,,,Spice versus vegetable product.,black|coarsely|ground|red|roasted,true,,,
SPOTCHECK,auto_accepted_spot_check,tomato,canned whole san marzano tomatoes,tomato,DISTINCT,high,,,,,Canned product vs fresh tomato.,canned|marzano|san|whole,true,,,
SPOTCHECK,auto_accepted_spot_check,allium,large yellow onion,"white onion, diced",DISTINCT,high,,,,,White onion vs yellow onion are different products.,diced|large|white|yellow,false,,,
SPOTCHECK,auto_accepted_spot_check,oil_fat,neutral oil (such as vegetable or avocado oil),neutral vegetable oil,SYNONYM,high,,,,,Both resolve to a neutral vegetable oil purchase.,avocado,false,,,
SPOTCHECK,auto_accepted_spot_check,tomato,canned san marzano whole tomatoes,whole peeled san marzano tomatoes,SYNONYM,high,,,,,"Same can, word order differs.",canned|peeled,true,,,
SPOTCHECK,auto_accepted_spot_check,allium,large yellow onion,yellow onion,SYNONYM,high,,,,,Same product; size adjective only.,large,false,,,
SPOTCHECK,auto_accepted_spot_check,pepper_corn,gochugaru (korean red pepper flakes),red pepper flakes,DISTINCT,high,,,,,Gochugaru is a distinct Korean chile powder/flake with different heat and texture; a separate purchase.,gochugaru|korean,false,,,
SPOTCHECK,auto_accepted_spot_check,allium,red onion,sliced green onions,DISTINCT,high,,,,,Red bulb onion vs scallions are different produce.,green|red|sliced,false,,,
SPOTCHECK,auto_accepted_spot_check,allium,"yellow onion, roughly chopped","yellow onions, thinly sliced",SYNONYM,high,,,,,"Same yellow onion, cut descriptor only.",chopped|roughly|sliced|thinly,false,,,
SPOTCHECK,auto_accepted_spot_check,tomato,canned whole san marzano tomatoes,crushed san marzano tomatoes,DISTINCT,high,,,,,Whole vs crushed: two different cans.,canned|crushed|whole,true,,,
SPOTCHECK,auto_accepted_spot_check,tomato,beefsteak tomato,ripe beefsteak tomatoes,SYNONYM,high,,,,,"'Ripe' is a quality adjective, not a different product; same beefsteak tomatoes.",ripe,false,,,
SPOTCHECK,auto_accepted_spot_check,tomato,canned whole peeled tomatoes,whole canned tomatoes,SYNONYM,high,,,,,Whole canned tomatoes are sold peeled; same can.,peeled,false,,,
SPOTCHECK,auto_accepted_spot_check,tomato,canned diced tomatoes,ripe tomato,DISTINCT,high,,,,,Canned product vs fresh tomato.,canned|diced|ripe,true,,,
SPOTCHECK,auto_accepted_spot_check,pepper_corn,"black pepper, ground",white pepper,DISTINCT,high,,,,,Black versus white pepper.,black|ground|white,true,,,
SPOTCHECK,auto_accepted_spot_check,allium,large yellow onion,"yellow onion, diced",SYNONYM,high,,,,,Same yellow onion; size and cut descriptors only.,diced|large,false,,,
SPOTCHECK,auto_accepted_spot_check,tomato,canned diced tomatoes with green chiles (rotel),tomato,DISTINCT,high,,,,,Canned tomato-and-chile product vs fresh tomato.,canned|chili|diced|green|rotel,true,,,
SPOTCHECK,auto_accepted_spot_check,allium,diced white onion,"white onion, roughly chopped",SYNONYM,high,,,,,"Same white onion, different cut instruction on the same purchase.",chopped|diced|roughly,false,,,
SPOTCHECK,auto_accepted_spot_check,allium,green onions,"yellow onion, diced",DISTINCT,high,,,,,Scallions and yellow bulb onions are different produce.,diced|green|yellow,false,,,
SPOTCHECK,auto_accepted_spot_check,pepper_corn,jarred roasted red peppers,white pepper,DISTINCT,high,,,,,Jarred vegetable versus a ground spice.,jarred|red|roasted|white,true,,,
SPOTCHECK,auto_accepted_spot_check,tomato,sun-dried tomatoes in oil,tomato,DISTINCT,high,,,,,Jarred sun-dried tomatoes in oil are a separate pantry purchase from fresh tomatoes.,dried|oil|sun,true,,,
SPOTCHECK,auto_accepted_spot_check,pepper_corn,ground white pepper,white pepper,SYNONYM,high,,,,,White pepper in recipes is the ground jar; same purchase.,ground,true,,,
SPOTCHECK,auto_accepted_spot_check,allium,diced white onion,"red onion, thinly sliced",DISTINCT,high,,,,,Red onion vs white onion are different products; cut form is irrelevant.,diced|red|sliced|thinly|white,false,,,
SPOTCHECK,auto_accepted_spot_check,tomato,san marzano whole peeled tomatoes,whole san marzano tomatoes,SYNONYM,high,,,,,Same can; whole San Marzanos are peeled.,peeled,false,,,
