row_kind,reason,family,name_a,name_b,label,confidence,base_is,generic_is,yield_qty,yield_unit,co_harvestable,judge_reason,signature,straddles_processing,contradiction_detail
RESIDUE,unsure,cheese,grated pecorino romano,pecorino romano,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",grated,true,
RESIDUE,unsure,cheese,low-moisture mozzarella cheese,mozzarella cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",low|moisture,false,
RESIDUE,unsure,cheese,low-moisture mozzarella cheese,shredded low-moisture mozzarella cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",shredded,true,
RESIDUE,unsure,cheese,low-moisture mozzarella,low-moisture mozzarella cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",cheese,false,
RESIDUE,unsure,cheese,low-moisture mozzarella,low-moisture whole-milk mozzarella,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",milk|whole,true,
RESIDUE,unsure,cheese,low-moisture mozzarella,shredded low-moisture mozzarella,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",shredded,true,
RESIDUE,unsure,cheese,low-moisture mozzarella,shredded low-moisture mozzarella cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",cheese|shredded,true,
RESIDUE,unsure,cheese,low-moisture mozzarella,shredded low-moisture whole-milk mozzarella,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",milk|shredded|whole,true,
RESIDUE,unsure,cheese,low-moisture mozzarella,whole-milk low-moisture mozzarella,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",milk|whole,true,
RESIDUE,unsure,cheese,low-moisture whole-milk mozzarella,shredded low-moisture whole-milk mozzarella,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",shredded,true,
RESIDUE,unsure,cheese,low-moisture whole-milk mozzarella,whole milk mozzarella,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",low|moisture,false,
RESIDUE,unsure,cheese,low-moisture whole-milk mozzarella,whole-milk low-moisture mozzarella,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",(identical),false,
RESIDUE,unsure,cheese,low-moisture whole-milk mozzarella,whole-milk mozzarella,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",low|moisture,false,
RESIDUE,unsure,cheese,"mexican cheese blend, shredded",shredded mexican blend cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",(identical),false,
RESIDUE,unsure,cheese,"mexican cheese blend, shredded",shredded mexican cheese blend,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",(identical),false,
RESIDUE,unsure,cheese,monterey jack cheese,shredded monterey jack cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",shredded,true,
RESIDUE,unsure,cheese,mozzarella cheese,shredded low-moisture mozzarella cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",low|moisture|shredded,true,
RESIDUE,unsure,cheese,mozzarella cheese,shredded mozzarella cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",shredded,true,
RESIDUE,unsure,cheese,mozzarella cheese,shredded whole-milk mozzarella cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",milk|shredded|whole,true,
RESIDUE,unsure,cheese,oaxacan cheese,oaxacan cheese (quesillo),UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",quesillo,false,
RESIDUE,unsure,cheese,oaxacan cheese,shredded oaxacan cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",shredded,true,
RESIDUE,unsure,cheese,parmesan cheese,shaved parmesan cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",shaved,false,
RESIDUE,unsure,cheese,parmesan,parmesan cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",cheese,false,
RESIDUE,unsure,cheese,parmesan,parmesan rind,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",rind,false,
RESIDUE,unsure,cheese,parmesan,shaved parmesan,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",shaved,false,
RESIDUE,unsure,cheese,parmesan,shaved parmesan cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",cheese|shaved,false,
RESIDUE,unsure,cheese,pecorino romano,pecorino romano cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",cheese,false,
RESIDUE,unsure,cheese,provolone cheese,provolone cheese slices,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",slice,false,
RESIDUE,unsure,cheese,provolone cheese,shredded provolone cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",shredded,true,
RESIDUE,unsure,cheese,provolone,provolone cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",cheese,false,
RESIDUE,unsure,cheese,provolone,provolone cheese slices,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",cheese|slice,false,
RESIDUE,unsure,cheese,provolone,shredded provolone,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",shredded,true,
RESIDUE,unsure,cheese,provolone,shredded provolone cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",cheese|shredded,true,
RESIDUE,unsure,cheese,sharp cheddar cheese,sharp white cheddar cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",white,false,
RESIDUE,unsure,cheese,sharp cheddar cheese,shredded sharp cheddar cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",shredded,true,
RESIDUE,unsure,cheese,sharp cheddar,sharp cheddar cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",cheese,false,
RESIDUE,unsure,cheese,sharp cheddar,sharp white cheddar cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",cheese|white,false,
RESIDUE,unsure,cheese,sharp cheddar,shredded sharp cheddar cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",cheese|shredded,true,
RESIDUE,unsure,cheese,sharp white cheddar cheese,shredded sharp cheddar cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",shredded|white,true,
RESIDUE,unsure,cheese,shaved parmesan,shaved parmesan cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",cheese,false,
RESIDUE,unsure,cheese,shredded cheddar cheese,shredded sharp cheddar cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",sharp,false,
RESIDUE,unsure,cheese,shredded low-moisture mozzarella cheese,shredded mozzarella cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",low|moisture,false,
RESIDUE,unsure,cheese,shredded low-moisture mozzarella,shredded low-moisture mozzarella cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",cheese,false,
RESIDUE,unsure,cheese,shredded low-moisture mozzarella,shredded low-moisture whole-milk mozzarella,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",milk|whole,true,
RESIDUE,unsure,cheese,shredded low-moisture whole-milk mozzarella,shredded whole-milk mozzarella,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",low|moisture,false,
RESIDUE,unsure,cheese,shredded low-moisture whole-milk mozzarella,whole milk mozzarella,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",low|moisture|shredded,true,
RESIDUE,unsure,cheese,shredded low-moisture whole-milk mozzarella,whole-milk low-moisture mozzarella,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",shredded,true,
RESIDUE,unsure,cheese,shredded low-moisture whole-milk mozzarella,whole-milk mozzarella,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",low|moisture|shredded,true,
RESIDUE,unsure,cheese,shredded mexican blend cheese,shredded mexican cheese blend,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",(identical),false,
RESIDUE,unsure,cheese,shredded mozzarella cheese,shredded whole-milk mozzarella cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",milk|whole,true,
RESIDUE,unsure,cheese,shredded provolone,shredded provolone cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",cheese,false,
RESIDUE,unsure,cheese,shredded whole-milk mozzarella cheese,whole milk mozzarella,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",cheese|shredded,true,
RESIDUE,unsure,cheese,shredded whole-milk mozzarella cheese,whole-milk mozzarella,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",cheese|shredded,true,
RESIDUE,unsure,cheese,shredded whole-milk mozzarella,shredded whole-milk mozzarella cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",cheese,false,
RESIDUE,unsure,cheese,shredded whole-milk mozzarella,whole milk mozzarella,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",shredded,true,
RESIDUE,unsure,cheese,shredded whole-milk mozzarella,whole-milk mozzarella,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",shredded,true,
RESIDUE,unsure,cheese,sliced swiss cheese,swiss cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",sliced,false,
RESIDUE,unsure,cheese,smoked gouda,smoked gouda cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",cheese,false,
RESIDUE,unsure,cheese,swiss cheese,swiss cheese slices,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",slice,false,
RESIDUE,unsure,cheese,whole milk mozzarella,whole-milk low-moisture mozzarella,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",low|moisture,false,
RESIDUE,unsure,cheese,whole milk mozzarella,whole-milk mozzarella,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",(identical),false,
RESIDUE,unsure,cheese,whole milk ricotta cheese,whole-milk ricotta,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",cheese,false,
RESIDUE,unsure,cheese,whole milk ricotta cheese,whole-milk ricotta cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",(identical),false,
RESIDUE,unsure,cheese,whole-milk low-moisture mozzarella,whole-milk mozzarella,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",low|moisture,false,
RESIDUE,unsure,cheese,whole-milk ricotta,whole-milk ricotta cheese,UNSURE,low,,,,,,"judge call failed: {""type"":""error"",""error"":{""details"":null,""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CecjJwzrHhtPmXfEubYrZ""}",cheese,false,
RESIDUE,contradiction_flagged,chili,canned diced green chiles,canned green chiles,SUBSUMES,high,,canned green chiles,,,,'canned green chiles' is unqualified on cut; 'canned diced' fixes the cut. Generic is the second name.,diced,false,signature [diced] received DISTINCT + SUBSUMES — canned diced green chiles ~ canned green chiles => SUBSUMES; diced green chiles ~ green chili => DISTINCT
RESIDUE,confidence_medium,chili,canned diced green chiles,canned roasted diced green chiles,SUBSUMES,medium,,canned diced green chiles,,,,First is unspecified on the roasting axis; 'roasted' fixes it. Generic is the first name.,roasted,true,
RESIDUE,contradiction_flagged,chili,canned diced green chiles,diced green chiles,SYNONYM,high,,,,,,'diced green chiles' in a recipe is the canned product; same can either way.,canned,true,"signature [canned] received DISTINCT + SYNONYM — canned diced green chiles ~ diced green chiles => SYNONYM; canned green chiles ~ green chili => DISTINCT; canned roasted diced green chiles ~ diced roasted green chiles => SYNONYM; canned roasted diced green chiles ~ roasted diced green chiles => SYNONYM | same base, prep difference, received SUBSUMES + SYNONYM — canned diced green chiles ~ diced green chiles [canned] => SYNONYM; diced green chiles ~ diced roasted green chiles [roasted] => SUBSUMES; diced green chiles ~ roasted diced green chiles [roasted] => SUBSUMES"
RESIDUE,contradiction_flagged,chili,canned diced green chiles,diced roasted green chiles,SUBSUMES,medium,,canned diced green chiles,,,,"Same canned diced product, second additionally specifies roasted. Generic is the first name.",canned|roasted,true,"SUBSUMES declares ""canned diced green chiles"" generic over ""diced roasted green chiles"", but the declared generic is not the less-qualified name — two specifics are DISTINCT, never SUBSUMES (D-WS9-202)"
RESIDUE,contradiction_flagged,chili,canned diced green chiles,green chili,DISTINCT,medium,,,,,,'green chili' denotes a fresh green chile pepper; the canned diced product is a separate purchase.,canned|diced,true,signature [canned|diced] received DISTINCT + SUBSUMES — canned diced green chiles ~ green chili => DISTINCT; canned green chiles ~ diced green chiles => SUBSUMES
RESIDUE,contradiction_flagged,chili,canned diced green chiles,roasted diced green chiles,SUBSUMES,medium,,canned diced green chiles,,,,Second adds the roasted qualifier to the same canned diced product. Generic is the first name.,canned|roasted,true,"SUBSUMES declares ""canned diced green chiles"" generic over ""roasted diced green chiles"", but the declared generic is not the less-qualified name — two specifics are DISTINCT, never SUBSUMES (D-WS9-202)"
RESIDUE,confidence_medium,chili,canned diced tomatoes with green chiles (rotel),green chili,DISTINCT,medium,,,,,,A canned tomato-chile product versus a fresh green chile pepper.,canned|diced|rotel|tomato,true,
RESIDUE,confidence_medium,chili,canned diced tomatoes with green chiles,green chili,DISTINCT,medium,,,,,,Canned tomato-and-chile product versus a fresh green chile pepper.,canned|diced|tomato,true,
RESIDUE,contradiction_flagged,chili,canned green chiles,canned roasted diced green chiles,SUBSUMES,medium,,canned green chiles,,,,'canned green chiles' is bare on cut and roast; the second fixes both. Generic is the first name.,diced|roasted,true,signature [diced|roasted] received DISTINCT + SUBSUMES — canned green chiles ~ canned roasted diced green chiles => SUBSUMES; diced roasted green chiles ~ green chili => DISTINCT; green chili ~ roasted diced green chiles => DISTINCT
RESIDUE,contradiction_flagged,chili,canned green chiles,diced green chiles,SUBSUMES,high,,canned green chiles,,,,Bare canned green chiles subsume the diced form. Generic is the first name.,canned|diced,true,"signature [canned|diced] received DISTINCT + SUBSUMES — canned diced green chiles ~ green chili => DISTINCT; canned green chiles ~ diced green chiles => SUBSUMES | SUBSUMES declares ""canned green chiles"" generic over ""diced green chiles"", but the declared generic is not the less-qualified name — two specifics are DISTINCT, never SUBSUMES (D-WS9-202)"
RESIDUE,contradiction_flagged,chili,canned green chiles,diced roasted green chiles,SUBSUMES,medium,,canned green chiles,,,,Bare canned green chiles subsume the diced roasted version. Generic is the first name.,canned|diced|roasted,true,signature [canned|diced|roasted] received DISTINCT + SUBSUMES — canned green chiles ~ diced roasted green chiles => SUBSUMES; canned green chiles ~ roasted diced green chiles => SUBSUMES; canned roasted diced green chiles ~ green chili => DISTINCT
RESIDUE,contradiction_flagged,chili,canned green chiles,green chili,DISTINCT,medium,,,,,,Canned product versus a fresh green chile pepper; a shopper needing fresh must buy again.,canned,true,signature [canned] received DISTINCT + SYNONYM — canned diced green chiles ~ diced green chiles => SYNONYM; canned green chiles ~ green chili => DISTINCT; canned roasted diced green chiles ~ diced roasted green chiles => SYNONYM; canned roasted diced green chiles ~ roasted diced green chiles => SYNONYM
RESIDUE,contradiction_flagged,chili,canned green chiles,roasted diced green chiles,SUBSUMES,medium,,canned green chiles,,,,Bare canned green chiles subsume the roasted diced version. Generic is the first name.,canned|diced|roasted,true,signature [canned|diced|roasted] received DISTINCT + SUBSUMES — canned green chiles ~ diced roasted green chiles => SUBSUMES; canned green chiles ~ roasted diced green chiles => SUBSUMES; canned roasted diced green chiles ~ green chili => DISTINCT
RESIDUE,confidence_medium,chili,canned roasted diced green chiles,diced green chiles,SUBSUMES,medium,,diced green chiles,,,,'diced green chiles' leaves roasting unspecified; the first fixes it. Generic is the second name.,canned|roasted,true,
RESIDUE,contradiction_flagged,chili,canned roasted diced green chiles,diced roasted green chiles,SYNONYM,high,,,,,,"Same canned roasted diced green chiles, word order only.",canned,true,signature [canned] received DISTINCT + SYNONYM — canned diced green chiles ~ diced green chiles => SYNONYM; canned green chiles ~ green chili => DISTINCT; canned roasted diced green chiles ~ diced roasted green chiles => SYNONYM; canned roasted diced green chiles ~ roasted diced green chiles => SYNONYM
RESIDUE,contradiction_flagged,chili,canned roasted diced green chiles,green chili,DISTINCT,medium,,,,,,Canned roasted diced product versus a fresh green chile pepper.,canned|diced|roasted,true,signature [canned|diced|roasted] received DISTINCT + SUBSUMES — canned green chiles ~ diced roasted green chiles => SUBSUMES; canned green chiles ~ roasted diced green chiles => SUBSUMES; canned roasted diced green chiles ~ green chili => DISTINCT
RESIDUE,contradiction_flagged,chili,canned roasted diced green chiles,roasted diced green chiles,SYNONYM,high,,,,,,Same can; 'canned' is implicit in the second name.,canned,true,signature [canned] received DISTINCT + SYNONYM — canned diced green chiles ~ diced green chiles => SYNONYM; canned green chiles ~ green chili => DISTINCT; canned roasted diced green chiles ~ diced roasted green chiles => SYNONYM; canned roasted diced green chiles ~ roasted diced green chiles => SYNONYM
RESIDUE,confidence_medium,chili,chili bean paste (doubanjiang),szechuan doubanjiang (chili bean paste),SUBSUMES,medium,,chili bean paste (doubanjiang),,,,Bare doubanjiang subsumes the Sichuan-specified jar. Generic is the first name.,szechuan,false,
RESIDUE,confidence_medium,chili,chili flakes,crushed red chili flakes,SUBSUMES,medium,,chili flakes,,,,'chili flakes' is bare; 'crushed red' fixes the colour/type. Generic is the first name.,crushed|red,true,
RESIDUE,contradiction_flagged,chili,chili flakes,dried chili flakes,SYNONYM,high,,,,,,Chili flakes are dried by definition; same jar.,dried,true,signature [dried] received SUBSUMES + SYNONYM — chili flakes ~ dried chili flakes => SYNONYM; dried red chili flakes ~ red chili flakes => SYNONYM; dried red chilies ~ red chili => SUBSUMES
RESIDUE,confidence_medium,chili,chili flakes,dried red chili flakes,SUBSUMES,medium,,chili flakes,,,,Bare chili flakes subsume dried red chili flakes. Generic is the first name.,dried|red,true,
RESIDUE,contradiction_flagged,chili,chili flakes,red chili flakes,SUBSUMES,medium,,chili flakes,,,,Bare chili flakes subsume red chili flakes. Generic is the first name.,red,false,signature [red] received SUBSUMES + SYNONYM — chili flakes ~ red chili flakes => SUBSUMES; chili powder ~ red chili powder => SUBSUMES; dried chili flakes ~ dried red chili flakes => SUBSUMES; fresh red thai chilies ~ fresh thai chilies => SUBSUMES; kashmiri chili powder ~ kashmiri red chili powder => SYNONYM
RESIDUE,confidence_medium,chili,chili powder,kashmiri chili powder,SUBSUMES,medium,,chili powder,,,,Bare chili powder subsumes the Kashmiri variety. Generic is the first name.,kashmiri,false,
RESIDUE,confidence_medium,chili,chili powder,kashmiri red chili powder,SUBSUMES,medium,,chili powder,,,,Bare chili powder subsumes Kashmiri red chili powder. Generic is the first name.,kashmiri|red,false,
RESIDUE,confidence_medium,chili,chili powder,mild chili powder,SUBSUMES,medium,,chili powder,,,,Bare chili powder subsumes the mild grade. Generic is the first name.,mild,false,
RESIDUE,confidence_medium,chili,chili powder,pinch of kashmiri red chili powder,SUBSUMES,medium,,chili powder,,,,"Amount wording aside, bare chili powder subsumes Kashmiri red chili powder. Generic is the first name.",kashmiri|pinch|red,false,
RESIDUE,contradiction_flagged,chili,chili powder,red chili powder,SUBSUMES,medium,,chili powder,,,,Bare chili powder subsumes red chili powder. Generic is the first name.,red,false,signature [red] received SUBSUMES + SYNONYM — chili flakes ~ red chili flakes => SUBSUMES; chili powder ~ red chili powder => SUBSUMES; dried chili flakes ~ dried red chili flakes => SUBSUMES; fresh red thai chilies ~ fresh thai chilies => SUBSUMES; kashmiri chili powder ~ kashmiri red chili powder => SYNONYM
RESIDUE,confidence_medium,chili,chili-bean paste (doubanjiang),szechuan doubanjiang (chili bean paste),SUBSUMES,medium,,chili-bean paste (doubanjiang),,,,Bare chili bean paste subsumes the Sichuan-labelled one. Generic is the first name.,szechuan,false,
