rank,category,parent_dish,dish,primary_axis,cross_axis_used,axis_note,short_of_target,short_reason
64,Mexican/Tex-Mex,Chicken Tacos,Grilled Street Tacos with Cilantro and Onion,preparation,false,"Chicken tacos have wide latitude in how the chicken is cooked and seasoned, and the toppings and style of build change the dinner meaningfully — crispy vs. soft, grilled vs. braised, street-style vs. loaded.",false,
64,Mexican/Tex-Mex,Chicken Tacos,Crispy Chicken Tacos with Shredded Cabbage and Salsa Roja,preparation,false,"Chicken tacos have wide latitude in how the chicken is cooked and seasoned, and the toppings and style of build change the dinner meaningfully — crispy vs. soft, grilled vs. braised, street-style vs. loaded.",false,
64,Mexican/Tex-Mex,Chicken Tacos,Chipotle Braised Chicken Tacos with Pickled Jalapeños and Cotija,preparation,false,"Chicken tacos have wide latitude in how the chicken is cooked and seasoned, and the toppings and style of build change the dinner meaningfully — crispy vs. soft, grilled vs. braised, street-style vs. loaded.",false,
64,Mexican/Tex-Mex,Chicken Tacos,Chicken Tinga Tacos with Avocado and Crema,preparation,false,"Chicken tacos have wide latitude in how the chicken is cooked and seasoned, and the toppings and style of build change the dinner meaningfully — crispy vs. soft, grilled vs. braised, street-style vs. loaded.",false,
64,Mexican/Tex-Mex,Chicken Tacos,Baja-Style Chicken Tacos with Lime Slaw and Chipotle Mayo,preparation,false,"Chicken tacos have wide latitude in how the chicken is cooked and seasoned, and the toppings and style of build change the dinner meaningfully — crispy vs. soft, grilled vs. braised, street-style vs. loaded.",false,
65,Chicken,Baked Bone-In Chicken Thighs,Crispy Herb-Roasted Chicken Thighs with Roasted Potatoes and Green Beans,preparation,false,"Bone-in chicken thighs take well to a wide range of rubs, glazes, and marinades that genuinely change the flavor profile and what belongs alongside them.",false,
65,Chicken,Baked Bone-In Chicken Thighs,Honey Garlic Glazed Chicken Thighs with Steamed Rice and Broccoli,preparation,false,"Bone-in chicken thighs take well to a wide range of rubs, glazes, and marinades that genuinely change the flavor profile and what belongs alongside them.",false,
65,Chicken,Baked Bone-In Chicken Thighs,Smoky Paprika Chicken Thighs with Corn on the Cob and Cucumber Salad,preparation,false,"Bone-in chicken thighs take well to a wide range of rubs, glazes, and marinades that genuinely change the flavor profile and what belongs alongside them.",false,
65,Chicken,Baked Bone-In Chicken Thighs,Lemon-Herb Chicken Thighs with Orzo and Roasted Zucchini,preparation,false,"Bone-in chicken thighs take well to a wide range of rubs, glazes, and marinades that genuinely change the flavor profile and what belongs alongside them.",false,
65,Chicken,Baked Bone-In Chicken Thighs,Harissa Chicken Thighs with Couscous and a Tomato-Cucumber Salad,preparation,false,"Bone-in chicken thighs take well to a wide range of rubs, glazes, and marinades that genuinely change the flavor profile and what belongs alongside them.",false,
66,Chicken,Grilled Chicken Thighs,Classic BBQ Grilled Chicken Thighs,preparation,false,"Grilled chicken thighs take on genuinely different characters through marinade, glaze, and seasoning — the same cut dressed in very different flavors produces distinct dinners.",false,
66,Chicken,Grilled Chicken Thighs,Lemon-Herb Grilled Chicken Thighs,preparation,false,"Grilled chicken thighs take on genuinely different characters through marinade, glaze, and seasoning — the same cut dressed in very different flavors produces distinct dinners.",false,
66,Chicken,Grilled Chicken Thighs,Spicy Chipotle Grilled Chicken Thighs,preparation,false,"Grilled chicken thighs take on genuinely different characters through marinade, glaze, and seasoning — the same cut dressed in very different flavors produces distinct dinners.",false,
66,Chicken,Grilled Chicken Thighs,Teriyaki Grilled Chicken Thighs,preparation,false,"Grilled chicken thighs take on genuinely different characters through marinade, glaze, and seasoning — the same cut dressed in very different flavors produces distinct dinners.",false,
66,Chicken,Grilled Chicken Thighs,Greek-Style Grilled Chicken Thighs,preparation,false,"Grilled chicken thighs take on genuinely different characters through marinade, glaze, and seasoning — the same cut dressed in very different flavors produces distinct dinners.",false,
67,Beef,Pan-Seared Ribeye Steak,Pan-Seared Ribeye with Garlic Mashed Potatoes and Roasted Asparagus,accompaniment,false,"A properly pan-seared ribeye has one correct form — high heat, butter-basted, seasoned with salt and pepper — so versions are best distinguished by what rounds it into a full dinner.",false,
67,Beef,Pan-Seared Ribeye Steak,Pan-Seared Ribeye with Crispy Smashed Potatoes and Creamed Spinach,accompaniment,false,"A properly pan-seared ribeye has one correct form — high heat, butter-basted, seasoned with salt and pepper — so versions are best distinguished by what rounds it into a full dinner.",false,
67,Beef,Pan-Seared Ribeye Steak,Pan-Seared Ribeye with Steak Fries and a Simple Wedge Salad,accompaniment,false,"A properly pan-seared ribeye has one correct form — high heat, butter-basted, seasoned with salt and pepper — so versions are best distinguished by what rounds it into a full dinner.",false,
67,Beef,Pan-Seared Ribeye Steak,Pan-Seared Ribeye with Roasted Mushrooms and a Dressed Arugula Salad,accompaniment,false,"A properly pan-seared ribeye has one correct form — high heat, butter-basted, seasoned with salt and pepper — so versions are best distinguished by what rounds it into a full dinner.",false,
67,Beef,Pan-Seared Ribeye Steak,Pan-Seared Ribeye with Buttered Egg Noodles and Pickled Red Onions,accompaniment,false,"A properly pan-seared ribeye has one correct form — high heat, butter-basted, seasoned with salt and pepper — so versions are best distinguished by what rounds it into a full dinner.",false,
68,Mexican/Tex-Mex,Beef and Bean Burritos,Classic Tex-Mex Beef and Bean Burrito,preparation,false,"Beef and bean burritos have genuine latitude in seasoning, build, and style — from wet smothered to griddled crispy — making preparation the natural axis for distinct versions.",false,
68,Mexican/Tex-Mex,Beef and Bean Burritos,Smothered Beef and Bean Burrito with Red Chile Sauce,preparation,false,"Beef and bean burritos have genuine latitude in seasoning, build, and style — from wet smothered to griddled crispy — making preparation the natural axis for distinct versions.",false,
68,Mexican/Tex-Mex,Beef and Bean Burritos,Crispy Griddled Beef and Bean Burrito,preparation,false,"Beef and bean burritos have genuine latitude in seasoning, build, and style — from wet smothered to griddled crispy — making preparation the natural axis for distinct versions.",false,
68,Mexican/Tex-Mex,Beef and Bean Burritos,Green Chile Beef and Bean Burrito,preparation,false,"Beef and bean burritos have genuine latitude in seasoning, build, and style — from wet smothered to griddled crispy — making preparation the natural axis for distinct versions.",false,
68,Mexican/Tex-Mex,Beef and Bean Burritos,Chipotle-Spiced Beef and Black Bean Burrito,preparation,false,"Beef and bean burritos have genuine latitude in seasoning, build, and style — from wet smothered to griddled crispy — making preparation the natural axis for distinct versions.",false,
69,Mexican/Tex-Mex,Chicken Burrito Bowls,Classic Cilantro-Lime Chicken Burrito Bowl,preparation,false,"The bowl format invites real variation in how the chicken is seasoned and cooked, what grains and beans anchor the bowl, and what toppings and sauces finish it — producing genuinely different dinners.",false,
69,Mexican/Tex-Mex,Chicken Burrito Bowls,Smoky Chipotle Chicken Burrito Bowl,preparation,false,"The bowl format invites real variation in how the chicken is seasoned and cooked, what grains and beans anchor the bowl, and what toppings and sauces finish it — producing genuinely different dinners.",false,
69,Mexican/Tex-Mex,Chicken Burrito Bowls,Green Chile and Salsa Verde Chicken Burrito Bowl,preparation,false,"The bowl format invites real variation in how the chicken is seasoned and cooked, what grains and beans anchor the bowl, and what toppings and sauces finish it — producing genuinely different dinners.",false,
69,Mexican/Tex-Mex,Chicken Burrito Bowls,Adobo-Grilled Chicken Burrito Bowl with Street Corn,preparation,false,"The bowl format invites real variation in how the chicken is seasoned and cooked, what grains and beans anchor the bowl, and what toppings and sauces finish it — producing genuinely different dinners.",false,
69,Mexican/Tex-Mex,Chicken Burrito Bowls,Crispy Chicken Burrito Bowl with Pickled Jalapeños and Avocado Crema,preparation,false,"The bowl format invites real variation in how the chicken is seasoned and cooked, what grains and beans anchor the bowl, and what toppings and sauces finish it — producing genuinely different dinners.",false,
70,Seafood,Baked Cod,Lemon-Herb Baked Cod,preparation,false,"Baked cod is a lean, mild fish with real latitude in seasoning, crust, and glaze — preparation is where meaningful versions emerge.",false,
70,Seafood,Baked Cod,Parmesan-Crusted Baked Cod,preparation,false,"Baked cod is a lean, mild fish with real latitude in seasoning, crust, and glaze — preparation is where meaningful versions emerge.",false,
70,Seafood,Baked Cod,Garlic Butter Baked Cod,preparation,false,"Baked cod is a lean, mild fish with real latitude in seasoning, crust, and glaze — preparation is where meaningful versions emerge.",false,
70,Seafood,Baked Cod,Mediterranean Baked Cod with Tomatoes and Olives,preparation,false,"Baked cod is a lean, mild fish with real latitude in seasoning, crust, and glaze — preparation is where meaningful versions emerge.",false,
70,Seafood,Baked Cod,Panko-Crusted Baked Cod with Dijon,preparation,false,"Baked cod is a lean, mild fish with real latitude in seasoning, crust, and glaze — preparation is where meaningful versions emerge.",false,
71,Beef,Salisbury Steak,Classic Salisbury Steak with Brown Onion Gravy and Mashed Potatoes,preparation,false,"Salisbury steak has real latitude in its gravy, seasoning blend, and mix-ins, and is typically plated with sides that vary meaningfully — preparation captures the most honest distinctions.",true,A fifth distinct version would require either repeating a gravy style already used or inventing a distinction too minor to change what a person actually eats.
71,Beef,Salisbury Steak,Mushroom Salisbury Steak with Egg Noodles,preparation,false,"Salisbury steak has real latitude in its gravy, seasoning blend, and mix-ins, and is typically plated with sides that vary meaningfully — preparation captures the most honest distinctions.",true,A fifth distinct version would require either repeating a gravy style already used or inventing a distinction too minor to change what a person actually eats.
71,Beef,Salisbury Steak,French Onion Salisbury Steak with Gruyère and Crusty Bread,preparation,false,"Salisbury steak has real latitude in its gravy, seasoning blend, and mix-ins, and is typically plated with sides that vary meaningfully — preparation captures the most honest distinctions.",true,A fifth distinct version would require either repeating a gravy style already used or inventing a distinction too minor to change what a person actually eats.
71,Beef,Salisbury Steak,Smoky Salisbury Steak with Roasted Garlic Gravy and Green Beans,preparation,false,"Salisbury steak has real latitude in its gravy, seasoning blend, and mix-ins, and is typically plated with sides that vary meaningfully — preparation captures the most honest distinctions.",true,A fifth distinct version would require either repeating a gravy style already used or inventing a distinction too minor to change what a person actually eats.
72,Italian-American,Chicken Marsala,Chicken Marsala with Buttered Egg Noodles,accompaniment,false,Chicken Marsala has a canonical form — pan-seared chicken cutlets with a Marsala-mushroom pan sauce — that shouldn't be altered; the natural variation is in what rounds out the plate.,true,"A fifth distinct accompaniment pairing cannot be added without either duplicating an existing one or forcing an incoherent plate; four pairings cover the genuine range of sides that balance this rich, savory dish."
72,Italian-American,Chicken Marsala,Chicken Marsala with Creamy Mashed Potatoes,accompaniment,false,Chicken Marsala has a canonical form — pan-seared chicken cutlets with a Marsala-mushroom pan sauce — that shouldn't be altered; the natural variation is in what rounds out the plate.,true,"A fifth distinct accompaniment pairing cannot be added without either duplicating an existing one or forcing an incoherent plate; four pairings cover the genuine range of sides that balance this rich, savory dish."
72,Italian-American,Chicken Marsala,Chicken Marsala with Soft Polenta,accompaniment,false,Chicken Marsala has a canonical form — pan-seared chicken cutlets with a Marsala-mushroom pan sauce — that shouldn't be altered; the natural variation is in what rounds out the plate.,true,"A fifth distinct accompaniment pairing cannot be added without either duplicating an existing one or forcing an incoherent plate; four pairings cover the genuine range of sides that balance this rich, savory dish."
72,Italian-American,Chicken Marsala,Chicken Marsala with Roasted Asparagus and Crusty Bread,accompaniment,false,Chicken Marsala has a canonical form — pan-seared chicken cutlets with a Marsala-mushroom pan sauce — that shouldn't be altered; the natural variation is in what rounds out the plate.,true,"A fifth distinct accompaniment pairing cannot be added without either duplicating an existing one or forcing an incoherent plate; four pairings cover the genuine range of sides that balance this rich, savory dish."
73,Italian-American,Chicken Piccata,Chicken Piccata with Angel Hair Pasta,accompaniment,false,Chicken piccata has one correct form — pounded cutlets in a lemon-caper-butter pan sauce — so versions come from what rounds the plate into a full dinner.,true,"The canonical piccata is fixed and the accompaniment space, while real, yields only four genuinely distinct dinners before pairings become arbitrary or repetitive."
73,Italian-American,Chicken Piccata,Chicken Piccata with Creamy Polenta,accompaniment,false,Chicken piccata has one correct form — pounded cutlets in a lemon-caper-butter pan sauce — so versions come from what rounds the plate into a full dinner.,true,"The canonical piccata is fixed and the accompaniment space, while real, yields only four genuinely distinct dinners before pairings become arbitrary or repetitive."
73,Italian-American,Chicken Piccata,Chicken Piccata with Roasted Potatoes and Green Beans,accompaniment,false,Chicken piccata has one correct form — pounded cutlets in a lemon-caper-butter pan sauce — so versions come from what rounds the plate into a full dinner.,true,"The canonical piccata is fixed and the accompaniment space, while real, yields only four genuinely distinct dinners before pairings become arbitrary or repetitive."
73,Italian-American,Chicken Piccata,Chicken Piccata with Wilted Spinach and Crusty Bread,accompaniment,false,Chicken piccata has one correct form — pounded cutlets in a lemon-caper-butter pan sauce — so versions come from what rounds the plate into a full dinner.,true,"The canonical piccata is fixed and the accompaniment space, while real, yields only four genuinely distinct dinners before pairings become arbitrary or repetitive."
74,Casseroles/Bakes,Shepherd's Pie,Classic Lamb Shepherd's Pie,preparation,false,"Shepherd's pie has real latitude in its filling, seasoning, and topping — the mashed potato crown and braised-meat base are the identity, but the meat, aromatics, vegetables, and finish all vary meaningfully across home kitchens.",false,
74,Casseroles/Bakes,Shepherd's Pie,Beef and Guinness Cottage Pie,preparation,false,"Shepherd's pie has real latitude in its filling, seasoning, and topping — the mashed potato crown and braised-meat base are the identity, but the meat, aromatics, vegetables, and finish all vary meaningfully across home kitchens.",false,
74,Casseroles/Bakes,Shepherd's Pie,Turkey and Vegetable Shepherd's Pie,preparation,false,"Shepherd's pie has real latitude in its filling, seasoning, and topping — the mashed potato crown and braised-meat base are the identity, but the meat, aromatics, vegetables, and finish all vary meaningfully across home kitchens.",false,
74,Casseroles/Bakes,Shepherd's Pie,Cheesy Smoked Paprika Shepherd's Pie,preparation,false,"Shepherd's pie has real latitude in its filling, seasoning, and topping — the mashed potato crown and braised-meat base are the identity, but the meat, aromatics, vegetables, and finish all vary meaningfully across home kitchens.",false,
74,Casseroles/Bakes,Shepherd's Pie,Sweet Potato-Topped Shepherd's Pie,preparation,false,"Shepherd's pie has real latitude in its filling, seasoning, and topping — the mashed potato crown and braised-meat base are the identity, but the meat, aromatics, vegetables, and finish all vary meaningfully across home kitchens.",false,
75,Grilling/BBQ,BBQ Chicken (Grilled),Classic Sauced BBQ Chicken Halves,preparation,false,"Grilled BBQ chicken has real latitude in its cut, sauce style, and seasoning approach, producing genuinely different dinners from the same core technique.",false,
75,Grilling/BBQ,BBQ Chicken (Grilled),Dry-Rubbed BBQ Chicken Thighs,preparation,false,"Grilled BBQ chicken has real latitude in its cut, sauce style, and seasoning approach, producing genuinely different dinners from the same core technique.",false,
75,Grilling/BBQ,BBQ Chicken (Grilled),Honey-Glazed BBQ Chicken Drumsticks,preparation,false,"Grilled BBQ chicken has real latitude in its cut, sauce style, and seasoning approach, producing genuinely different dinners from the same core technique.",false,
75,Grilling/BBQ,BBQ Chicken (Grilled),Spicy Chipotle BBQ Grilled Chicken Breasts,preparation,false,"Grilled BBQ chicken has real latitude in its cut, sauce style, and seasoning approach, producing genuinely different dinners from the same core technique.",false,
75,Grilling/BBQ,BBQ Chicken (Grilled),Carolina Mustard BBQ Grilled Chicken,preparation,false,"Grilled BBQ chicken has real latitude in its cut, sauce style, and seasoning approach, producing genuinely different dinners from the same core technique.",false,
76,Beef,Slow-Cooker Pot Roast,Classic Slow-Cooker Pot Roast with Carrots and Potatoes,preparation,false,"Pot roast has real latitude in its braising liquid, aromatics, and seasoning profile, producing genuinely different dinners while the slow-cooked chuck-roast identity stays fixed.",false,
76,Beef,Slow-Cooker Pot Roast,Red Wine and Herb Slow-Cooker Pot Roast,preparation,false,"Pot roast has real latitude in its braising liquid, aromatics, and seasoning profile, producing genuinely different dinners while the slow-cooked chuck-roast identity stays fixed.",false,
76,Beef,Slow-Cooker Pot Roast,Tomato and Onion Slow-Cooker Pot Roast,preparation,false,"Pot roast has real latitude in its braising liquid, aromatics, and seasoning profile, producing genuinely different dinners while the slow-cooked chuck-roast identity stays fixed.",false,
77,Soups/Stews/Chili,Slow-Cooker Chili,Classic Beef and Bean Chili,preparation,false,"Slow-cooker chili has genuine latitude in protein, heat level, and flavor profile — beef, turkey, and white bean versions are meaningfully different dinners, not just substitutions.",false,
77,Soups/Stews/Chili,Slow-Cooker Chili,Smoky Turkey Chili,preparation,false,"Slow-cooker chili has genuine latitude in protein, heat level, and flavor profile — beef, turkey, and white bean versions are meaningfully different dinners, not just substitutions.",false,
77,Soups/Stews/Chili,Slow-Cooker Chili,White Bean and Green Chile Chicken Chili,preparation,false,"Slow-cooker chili has genuine latitude in protein, heat level, and flavor profile — beef, turkey, and white bean versions are meaningfully different dinners, not just substitutions.",false,
78,Soups/Stews/Chili,Slow-Cooker Beef Stew,Classic Slow-Cooker Beef Stew,preparation,false,"Slow-cooker beef stew has real latitude in its seasoning base, liquid, and vegetable mix, yielding genuinely different bowls while remaining the same braise-in-a-pot dish.",false,
78,Soups/Stews/Chili,Slow-Cooker Beef Stew,Red Wine Slow-Cooker Beef Stew,preparation,false,"Slow-cooker beef stew has real latitude in its seasoning base, liquid, and vegetable mix, yielding genuinely different bowls while remaining the same braise-in-a-pot dish.",false,
78,Soups/Stews/Chili,Slow-Cooker Beef Stew,Tomato-Based Slow-Cooker Beef Stew,preparation,false,"Slow-cooker beef stew has real latitude in its seasoning base, liquid, and vegetable mix, yielding genuinely different bowls while remaining the same braise-in-a-pot dish.",false,
79,Chicken,Slow-Cooker Pulled Chicken,BBQ Pulled Chicken Sandwiches with Coleslaw,preparation,false,"Pulled chicken's flavor profile changes substantially with the sauce and seasoning — BBQ, buffalo, and salsa-verde are genuinely different dinners, each with their own natural serving context.",false,
79,Chicken,Slow-Cooker Pulled Chicken,Buffalo Pulled Chicken Sliders with Blue Cheese Slaw,preparation,false,"Pulled chicken's flavor profile changes substantially with the sauce and seasoning — BBQ, buffalo, and salsa-verde are genuinely different dinners, each with their own natural serving context.",false,
79,Chicken,Slow-Cooker Pulled Chicken,Salsa Verde Pulled Chicken Tacos with Pickled Onions,preparation,false,"Pulled chicken's flavor profile changes substantially with the sauce and seasoning — BBQ, buffalo, and salsa-verde are genuinely different dinners, each with their own natural serving context.",false,
80,Mexican/Tex-Mex,Slow-Cooker Chicken Tacos,Slow-Cooker Salsa Verde Chicken Tacos,preparation,false,"The chicken filling is where real variety lives — seasoning profile, sauce, and toppings shift the dish meaningfully while the slow-cooker taco identity stays intact.",false,
80,Mexican/Tex-Mex,Slow-Cooker Chicken Tacos,Slow-Cooker Chipotle-Lime Chicken Tacos,preparation,false,"The chicken filling is where real variety lives — seasoning profile, sauce, and toppings shift the dish meaningfully while the slow-cooker taco identity stays intact.",false,
80,Mexican/Tex-Mex,Slow-Cooker Chicken Tacos,Slow-Cooker BBQ Chicken Tacos with Jalapeño Slaw,preparation,false,"The chicken filling is where real variety lives — seasoning profile, sauce, and toppings shift the dish meaningfully while the slow-cooker taco identity stays intact.",false,
81,Mexican/Tex-Mex,Slow-Cooker Beef Barbacoa,Chipotle-Lime Beef Barbacoa,preparation,false,"Barbacoa's braising liquid, chile blend, and aromatics vary meaningfully across regional and home-cook traditions, producing genuinely different flavor profiles in the finished beef.",false,
81,Mexican/Tex-Mex,Slow-Cooker Beef Barbacoa,Ancho-Guajillo Beef Barbacoa,preparation,false,"Barbacoa's braising liquid, chile blend, and aromatics vary meaningfully across regional and home-cook traditions, producing genuinely different flavor profiles in the finished beef.",false,
81,Mexican/Tex-Mex,Slow-Cooker Beef Barbacoa,Beef Barbacoa with Beer and Roasted Green Chiles,preparation,false,"Barbacoa's braising liquid, chile blend, and aromatics vary meaningfully across regional and home-cook traditions, producing genuinely different flavor profiles in the finished beef.",false,
82,Chicken,Instant-Pot Chicken and Rice,"Instant-Pot Chicken and Rice with Garlic, Lemon, and Herbs",preparation,false,"The Instant Pot locks in one cooking method, but the seasoning profile, aromatics, and liquid base vary enough to produce genuinely different dinners.",false,
82,Chicken,Instant-Pot Chicken and Rice,Instant-Pot Tex-Mex Chicken and Rice,preparation,false,"The Instant Pot locks in one cooking method, but the seasoning profile, aromatics, and liquid base vary enough to produce genuinely different dinners.",false,
82,Chicken,Instant-Pot Chicken and Rice,Instant-Pot Creamy Mushroom Chicken and Rice,preparation,false,"The Instant Pot locks in one cooking method, but the seasoning profile, aromatics, and liquid base vary enough to produce genuinely different dinners.",false,
83,Asian-American,Instant-Pot Beef and Broccoli,Classic Savory Beef and Broccoli,preparation,false,"The sauce profile and seasoning have real latitude — savory-classic, spicy, and ginger-forward are genuinely different dinners — while the broccoli and beef identity stays intact.",false,
83,Asian-American,Instant-Pot Beef and Broccoli,Spicy Garlic Beef and Broccoli,preparation,false,"The sauce profile and seasoning have real latitude — savory-classic, spicy, and ginger-forward are genuinely different dinners — while the broccoli and beef identity stays intact.",false,
83,Asian-American,Instant-Pot Beef and Broccoli,Ginger-Sesame Beef and Broccoli,preparation,false,"The sauce profile and seasoning have real latitude — savory-classic, spicy, and ginger-forward are genuinely different dinners — while the broccoli and beef identity stays intact.",false,
84,Asian-American,Sesame Chicken,Classic Crispy Sesame Chicken,preparation,false,"Sesame chicken has real latitude in its preparation — the sauce profile, heat level, and cooking method (fried vs. baked) produce genuinely different dinners while keeping the dish's identity intact.",false,
84,Asian-American,Sesame Chicken,Spicy Sesame Chicken,preparation,false,"Sesame chicken has real latitude in its preparation — the sauce profile, heat level, and cooking method (fried vs. baked) produce genuinely different dinners while keeping the dish's identity intact.",false,
84,Asian-American,Sesame Chicken,Honey-Garlic Sesame Chicken,preparation,false,"Sesame chicken has real latitude in its preparation — the sauce profile, heat level, and cooking method (fried vs. baked) produce genuinely different dinners while keeping the dish's identity intact.",false,
85,Asian-American,Sweet and Sour Chicken,Crispy Sweet and Sour Chicken with Bell Peppers and Pineapple,preparation,false,"Sweet and sour chicken has real latitude in preparation — the sauce profile, coating style, and vegetable mix genuinely change what lands on the plate.",false,
85,Asian-American,Sweet and Sour Chicken,Baked Sweet and Sour Chicken with Steamed Broccoli and Carrots,preparation,false,"Sweet and sour chicken has real latitude in preparation — the sauce profile, coating style, and vegetable mix genuinely change what lands on the plate.",false,
85,Asian-American,Sweet and Sour Chicken,Szechuan-Style Sweet and Sour Chicken with Dried Chilies and Scallions,preparation,false,"Sweet and sour chicken has real latitude in preparation — the sauce profile, coating style, and vegetable mix genuinely change what lands on the plate.",false,
86,Asian-American,Chicken Lo Mein,Classic Chicken Lo Mein,preparation,false,"Lo mein has real latitude in its sauce profile, vegetable mix, and finish — these choices produce genuinely different bowls while the dish stays unmistakably itself.",false,
86,Asian-American,Chicken Lo Mein,Spicy Garlic Chicken Lo Mein,preparation,false,"Lo mein has real latitude in its sauce profile, vegetable mix, and finish — these choices produce genuinely different bowls while the dish stays unmistakably itself.",false,
86,Asian-American,Chicken Lo Mein,Ginger Sesame Chicken Lo Mein,preparation,false,"Lo mein has real latitude in its sauce profile, vegetable mix, and finish — these choices produce genuinely different bowls while the dish stays unmistakably itself.",false,
87,Mexican/Tex-Mex,Beef and Cheese Nachos,Classic Tex-Mex Nachos with Seasoned Ground Beef and Jalapeños,preparation,false,"Nachos have real latitude in how the beef is seasoned and built, and what toppings finish the plate — these choices meaningfully change what you eat.",false,
87,Mexican/Tex-Mex,Beef and Cheese Nachos,"Loaded Nachos with Chili Beef, Sour Cream, and Pickled Red Onions",preparation,false,"Nachos have real latitude in how the beef is seasoned and built, and what toppings finish the plate — these choices meaningfully change what you eat.",false,
87,Mexican/Tex-Mex,Beef and Cheese Nachos,"BBQ Beef Nachos with Pepper Jack, Corn, and Chipotle Crema",preparation,false,"Nachos have real latitude in how the beef is seasoned and built, and what toppings finish the plate — these choices meaningfully change what you eat.",false,
88,Italian-American,Turkey Meatballs,Turkey Meatballs in Marinara over Spaghetti,preparation,false,"Turkey meatballs have real latitude in seasoning, sauce, and serving style — the same lean protein can go Italian-herb with marinara, braised in a creamy sauce, or glazed in a sweet-savory direction, producing genuinely different dinners.",false,
88,Italian-American,Turkey Meatballs,Turkey Meatballs in Creamy Parmesan Sauce over Egg Noodles,preparation,false,"Turkey meatballs have real latitude in seasoning, sauce, and serving style — the same lean protein can go Italian-herb with marinara, braised in a creamy sauce, or glazed in a sweet-savory direction, producing genuinely different dinners.",false,
88,Italian-American,Turkey Meatballs,Baked Turkey Meatballs with Lemon-Herb Orzo,preparation,false,"Turkey meatballs have real latitude in seasoning, sauce, and serving style — the same lean protein can go Italian-herb with marinara, braised in a creamy sauce, or glazed in a sweet-savory direction, producing genuinely different dinners.",false,
89,Seafood,Baked Tilapia,Lemon-Herb Baked Tilapia with Roasted Asparagus,preparation,false,"Tilapia is a mild, lean fish that takes well to very different seasoning profiles and coatings, producing genuinely distinct dinners from the same bake.",false,
89,Seafood,Baked Tilapia,Parmesan-Crusted Baked Tilapia with Garlic Green Beans,preparation,false,"Tilapia is a mild, lean fish that takes well to very different seasoning profiles and coatings, producing genuinely distinct dinners from the same bake.",false,
89,Seafood,Baked Tilapia,Cajun Baked Tilapia with Cilantro-Lime Rice,preparation,false,"Tilapia is a mild, lean fish that takes well to very different seasoning profiles and coatings, producing genuinely distinct dinners from the same bake.",false,
90,Pork,Pork Tenderloin (Roasted),Garlic Herb Roasted Pork Tenderloin with Roasted Potatoes and Green Beans,preparation,false,"Pork tenderloin is a blank-canvas cut that takes on genuinely different characters depending on its glaze, seasoning, or marinade — each produces a distinctly different dinner.",false,
90,Pork,Pork Tenderloin (Roasted),Honey Mustard Glazed Pork Tenderloin with Roasted Carrots and Mashed Potatoes,preparation,false,"Pork tenderloin is a blank-canvas cut that takes on genuinely different characters depending on its glaze, seasoning, or marinade — each produces a distinctly different dinner.",false,
90,Pork,Pork Tenderloin (Roasted),Smoky Chipotle Pork Tenderloin with Cilantro-Lime Rice and Black Beans,preparation,false,"Pork tenderloin is a blank-canvas cut that takes on genuinely different characters depending on its glaze, seasoning, or marinade — each produces a distinctly different dinner.",false,
91,Chicken,Chicken Cordon Bleu,Chicken Cordon Bleu with Dijon Cream Sauce and Roasted Asparagus,accompaniment,false,"Chicken Cordon Bleu has a fixed identity — breaded chicken breast stuffed with ham and Swiss, pan-fried or baked — leaving little room for preparation variants without changing what the dish fundamentally is.",false,
91,Chicken,Chicken Cordon Bleu,Chicken Cordon Bleu with Buttered Egg Noodles and Steamed Green Beans,accompaniment,false,"Chicken Cordon Bleu has a fixed identity — breaded chicken breast stuffed with ham and Swiss, pan-fried or baked — leaving little room for preparation variants without changing what the dish fundamentally is.",false,
91,Chicken,Chicken Cordon Bleu,Chicken Cordon Bleu with Garlic Mashed Potatoes and Glazed Carrots,accompaniment,false,"Chicken Cordon Bleu has a fixed identity — breaded chicken breast stuffed with ham and Swiss, pan-fried or baked — leaving little room for preparation variants without changing what the dish fundamentally is.",false,
92,Sandwiches/Burgers,Meatball Subs,Classic Meatball Sub with Marinara and Melted Provolone,preparation,false,"Meatball subs have real latitude in the meatball seasoning, sauce, and cheese — these elements together define genuinely different eating experiences.",false,
92,Sandwiches/Burgers,Meatball Subs,Spicy Italian Meatball Sub with Arrabbiata Sauce and Mozzarella,preparation,false,"Meatball subs have real latitude in the meatball seasoning, sauce, and cheese — these elements together define genuinely different eating experiences.",false,
92,Sandwiches/Burgers,Meatball Subs,Braised Meatball Sub with Slow-Cooked Tomato Gravy and Melted Fontina,preparation,false,"Meatball subs have real latitude in the meatball seasoning, sauce, and cheese — these elements together define genuinely different eating experiences.",false,
93,Sandwiches/Burgers,Philly Cheesesteak,Classic Cheesesteak with Cheese Whiz and Fried Onions,preparation,false,"The cheesesteak has real latitude in cheese choice and toppings — Whiz, provolone, or American each create a genuinely different eating experience, and the classic with/without onions, peppers, and mushrooms distinction is a real wardrobe the dish wears.",false,
93,Sandwiches/Burgers,Philly Cheesesteak,"Cheesesteak with Provolone, Peppers, and Mushrooms",preparation,false,"The cheesesteak has real latitude in cheese choice and toppings — Whiz, provolone, or American each create a genuinely different eating experience, and the classic with/without onions, peppers, and mushrooms distinction is a real wardrobe the dish wears.",false,
